"Disease1"	"Disease2"	"Disease3"	"Disease4"	"Disease5"	"Disease6"	"Disease7"	"Disease8"	"Disease9"	"Disease10"	"Disease11"	"Disease12"	"Disease13"	"Disease14"	"Disease15"	"Disease16"	"Disease17"	"Disease18"	"Disease19"	"Disease20"	"Disease21"	"Disease22"	"Disease23"	"Disease24"	"Disease25"	"Disease26"	"Disease27"	"Disease28"	"Disease29"	"Disease30"	"Disease31"	"Disease32"	"Disease33"	"Disease34"	"Control1"	"Control2"	"Control3"	"Control4"	"Control5"	"Control6"	"Control7"	"Control8"	"Control9"	"Control10"	"Control11"	"Control12"	"Control13"	"Control14"	"Control15"	"Control16"	"Control17"	"Control18"	"Control19"	"Control20"	"Control21"	"Control22"	"Control23"	"Control24"	"Control25"	"Control26"	"Control27"	"Control28"	"Control29"	"Control30"	"Control31"	"Control32"	"Control33"	"Control34"
"Control11"	0.365086402354456	0.99102580178295	0.91734223210878	0.679160628739715	0.73883922171456	0.700218478571243	0.778536785255004	0.730630998491025	0.724488421991903	0.634397819802744	0.618117714033672	0.688076205016993	0.967159714895135	0.805383609036319	0.60182013018863	0.794446673468617	0.843522792376676	0.887151474376741	0.698687931269796	0.802568777689646	0.92033000461295	0.85689343929464	0.706791706327053	0.788847916561225	0.74442106590901	0.652371545801253	0.794649813263885	0.564187742823786	0.958089216320303	0.741519421662501	0.669440748528713	0.889323417550598	0.781907339103646	0.984280145946532	0.753934591763499	0.660366287820405	0.820193250169845	0.713869004964495	0.657737412979034	0.604941831925338	0.660405614056391	0.598351011257609	0.778962582988922	0.644253308796181	0	0.846632517297064	0.430578441838946	0.801974805203819	0.673808436555469	0.919078728997288	0.840775912508341	0.740300080403181	0.941379257223623	0.705436709942695	0.655091876978758	0.922432206436614	0.579204399093948	0.584943196206052	0.615592361781351	0.99848853964761	0.826183766004292	0.566615831395783	0.882108866749598	0.618659521444526	0.7389583918665	0.842844662761992	0.967021023739901	0.93003210183201
"Control12"	0.812645358907031	0.999027020678787	0.892667874598538	0.81767447902669	0.700676085520635	0.802627470394733	0.713887759348513	0.624538084661845	0.656335707758342	0.808767248157295	0.857671481811071	0.775619354450102	0.966727230108237	0.851858691349746	0.639130950509948	0.72540622661492	0.345411247116189	0.818756499866015	0.503035720409968	0.62914439919551	0.909658157405364	0.554265169333543	0.804542465221372	0.787539472783187	0.459799064066148	0.701340978934659	0.792710858619213	0.732754519878411	0.951007501027849	0.621088671690918	0.693337437224017	0.930330652177651	0.815274213667925	0.991164899783945	0.704835820873403	0.78375752470643	0.774721512320126	0.732999434555114	0.703594450726248	0.623038814717612	0.402377605056913	0.766999456280334	0.759396144138305	0.55378238225406	0.846632517297064	0	0.707802923584625	0.829826785390307	0.55881660187202	0.941811816682687	0.841664652720694	0.815333439727451	0.921863393792459	0.708982876375204	0.635401555685708	0.902467545867147	0.699890592828402	0.478119955471605	0.504935224917467	0.998636345781796	0.842173362197833	0.813786197446086	0.913647718908269	0.769140807440258	0.843854367902964	0.581397072817989	0.958315151807572	0.94395012202619
"Control13"	0.506363615656334	0.99851427476945	0.895914381686921	0.672185499763214	0.717748144482045	0.501546995074091	0.7501156264764	0.639587748239629	0.581307594945502	0.441843212598898	0.643538477380564	0.71907257272554	0.962831994437806	0.74588824967157	0.53595785906384	0.609500732100512	0.72475682363036	0.830798475202397	0.408755470364581	0.727745534209637	0.908122133635901	0.715330405970002	0.57012980709667	0.665320350838987	0.606130732140928	0.662396445376458	0.771669891282449	0.280143120892508	0.949996797739361	0.568659920730999	0.488463248999155	0.922631717252648	0.741050257195276	0.988864028597076	0.681932891519443	0.595090918453265	0.847846786318378	0.678574376032283	0.670432291119999	0.302764976438963	0.702383999967331	0.440610879250404	0.548903134057289	0.458981832509337	0.430578441838946	0.707802923584625	0	0.803558841357728	0.562095689721557	0.94054195232042	0.816907683737094	0.766712730404352	0.947824458741429	0.634413081278096	0.522650308781181	0.900307773357592	0.278855077481899	0.528313069835577	0.459131451199143	0.998967373544426	0.809556495712854	0.363734417866587	0.887762652582655	0.349162280097562	0.782907945968518	0.477789914688726	0.960299768018566	0.94599325203166
"Control14"	0.77492160517066	0.991027391105548	0.923234510982511	0.697271706027582	0.545743102445655	0.769718540897864	0.748049053012371	0.709401761899072	0.608047797534026	0.759118779436727	0.871099671886543	0.758766886354724	0.979451444958369	0.639657937446592	0.533825647532636	0.728510221968968	0.747109790280725	0.863512780504052	0.684889639063773	0.753486036373612	0.933590929017679	0.857254634113195	0.808294137971362	0.817631893549105	0.666278711546261	0.556160677463973	0.826560126895971	0.748445607458722	0.960860778075019	0.69695386784747	0.613568689393334	0.899600798198732	0.786858438365704	0.984883620044868	0.330696052448288	0.73766914647133	0.83564970917261	0.261464558650094	0.648703978075768	0.794257813340897	0.820441234003341	0.627520354723214	0.51740007693465	0.676390397713865	0.801974805203819	0.829826785390307	0.803558841357728	0	0.588572082103037	0.921127257275687	0.867262910254695	0.569676202702899	0.905425205409902	0.515068469263664	0.628828783056854	0.931610157847851	0.679626662216101	0.6425054239585	0.662164344062273	0.998475799793593	0.765491749848783	0.836155391303216	0.935692421576129	0.704478570073841	0.771477004876769	0.771230514715425	0.968688605617127	0.923881295235676
"Control15"	0.635939536869851	0.994149407135837	0.880456578567285	0.645430966844174	0.3430517290171	0.650693330832388	0.633645721226114	0.489344338392703	0.372454572707759	0.677782037720751	0.698650926905494	0.624140307135425	0.952751931483728	0.565105839449869	0.372010748893753	0.604359132885163	0.495721367804282	0.802302976525723	0.359601538159567	0.555492062028698	0.902802866166538	0.578942972021564	0.698665513497627	0.7077655111181	0.416306341136969	0.499594043752389	0.717981307093867	0.528252406345425	0.938097014655179	0.438968718881506	0.381481026364596	0.882808017217708	0.717528400031523	0.983749821377568	0.392397726651252	0.654450393719684	0.641253122852993	0.468967422741683	0.503012620524991	0.515970349265783	0.535400157516118	0.545996324760334	0.466639740554121	0.324599085277047	0.673808436555469	0.55881660187202	0.562095689721557	0.588572082103037	0	0.933415909871929	0.800299029601713	0.534168733383224	0.908124336197341	0.435424291723521	0.487478994577827	0.888640550913861	0.43892388317548	0.319017330181571	0.367824941560439	0.998622955232757	0.775758358343484	0.662961482456033	0.885570141806532	0.56351243647569	0.704618420685368	0.519461638565912	0.95136651443426	0.9405192609971
"Control16"	0.897886054403434	0.989745279483934	0.938996243814181	0.866961987478131	0.926223626665864	0.926266324258415	0.901079339431735	0.897139502004435	0.922723859856534	0.907358205553949	0.936714383212262	0.75750771892508	0.97215019269527	0.951403797709756	0.939857501723164	0.714141644672308	0.932045312557746	0.735251934198355	0.936422132216712	0.932608830911381	0.928606568875493	0.949789962815311	0.880489214906669	0.892061629818602	0.93809344758301	0.92707187240692	0.896056809444559	0.940625880871466	0.964066762331189	0.768356532828857	0.895700187595633	0.743332603889937	0.725482599382821	0.980768828207591	0.945695411510496	0.672206587034617	0.954360597791294	0.939030073076706	0.903908747447768	0.940852791109186	0.921474269583766	0.894832885670409	0.946989633468388	0.92528263091768	0.919078728997288	0.941811816682687	0.94054195232042	0.921127257275687	0.933415909871929	0	0.716628808703372	0.673756788396775	0.959790614731816	0.934426492128508	0.891016074320417	0.955822629950798	0.937511559829735	0.936011002844452	0.915973563687645	0.997269602335833	0.818193725633569	0.848492606203562	0.929132057134595	0.93905896649517	0.89329034675134	0.953876869742755	0.969253397133592	0.688181261033511
"Control17"	0.796815250423822	0.578708136626239	0.868593651158751	0.745011601900123	0.808581306846271	0.793674064893462	0.839721932057483	0.774798093928896	0.770328252195916	0.787340139202812	0.805223177315335	0.581410412774894	0.553279976408462	0.700937429072223	0.870139900269217	0.591488796255856	0.707839456586854	0.62356750959118	0.782880279473957	0.817817681388205	0.49726818204196	0.451500296127836	0.718528793598935	0.332688389847146	0.789011745931538	0.83251271305571	0.470354482928097	0.786709601092698	0.519689702085196	0.605653377484653	0.765327420083084	0.636521292742184	0.622488796449549	0.571377357110367	0.85158677107286	0.571299223066452	0.846988983788751	0.865292952092481	0.797905862870993	0.776365442382737	0.868163007486846	0.786335472962938	0.799932456440639	0.770201947685566	0.840775912508341	0.841664652720694	0.816907683737094	0.867262910254695	0.800299029601713	0.716628808703372	0	0.66647631950813	0.923844850646201	0.806213884839206	0.748074740860983	0.488150467117616	0.814779991351932	0.800711776668865	0.762974252065733	0.586205353390747	0.785161759529743	0.736030138528448	0.901186767988434	0.838352053757074	0.806092650905347	0.846574917394995	0.53592859258013	0.66914587558854
"Control18"	0.766297480021288	0.988073138382905	0.910375455629245	0.633530233111442	0.529393570575582	0.627421423528448	0.772653380377233	0.589376478053696	0.638077189884181	0.693674839154214	0.831504085604611	0.471576940024688	0.960367481539308	0.579292913563141	0.501452208226567	0.453149487443026	0.687231268176016	0.606767862677528	0.636250032038895	0.755003744396459	0.920718827368954	0.80364185724345	0.801930146288052	0.780071327836786	0.730090211629427	0.490251698711783	0.795006429341672	0.664114137055171	0.951496569959299	0.551096956362964	0.454418714993117	0.672921330996083	0.501464786391371	0.981002151008286	0.450665830475005	0.454224879214885	0.865015955151378	0.524659363514165	0.59755334050855	0.785369817332898	0.739457070458533	0.560192143059341	0.554198319210113	0.645598873697302	0.740300080403181	0.815333439727451	0.766712730404352	0.569676202702899	0.534168733383224	0.673756788396775	0.66647631950813	0	0.942295440457874	0.446889405254803	0.657594098772358	0.913492977858053	0.602061356314638	0.635835898899079	0.676989961657008	0.995567416015588	0.70634817297338	0.750630691589772	0.910680373906729	0.68122323967131	0.725490411718287	0.701535770705805	0.953881715852511	0.613549066415928
"Control19"	0.865471252162038	0.995483973530859	0.962056247844558	0.959620211397845	0.896953459991392	0.956065506035828	0.921924256222614	0.902123987084888	0.852249390309146	0.9489066551345	0.938943876641791	0.903288070860483	0.979590844303774	0.984755599926578	0.9426475858531	0.917005139276875	0.938344219704941	0.932773413992715	0.88937324934793	0.841314093361648	0.9731040144463	0.942613339038161	0.926160454724972	0.944389209821966	0.81839148640649	0.848559325503111	0.899295967752711	0.952090935591942	0.985232664822911	0.895754483421533	0.911474470690414	0.961540009251855	0.955160475270765	0.990688052398486	0.940855121590529	0.903486689923871	0.896065965911797	0.928523637856018	0.781807471341335	0.927670617131545	0.921257064489742	0.88442230921596	0.91163445923285	0.825489908729254	0.941379257223623	0.921863393792459	0.947824458741429	0.905425205409902	0.908124336197341	0.959790614731816	0.923844850646201	0.942295440457874	0	0.888746278239313	0.866773269300991	0.968468031718705	0.922171797546704	0.879447746656561	0.862310053986699	0.998750053413348	0.923010176619833	0.910114968935093	0.961702166057633	0.960351883665975	0.788478111375991	0.944453068681525	0.984341736647112	0.961456016862352
"Control20"	0.676768077184958	0.99449061200155	0.879225559985722	0.596982644597552	0.469602661577931	0.52217594087055	0.728296898540346	0.465731193280896	0.455157503515404	0.592360385646365	0.762843045522152	0.53128719023843	0.965885662773902	0.596537646688532	0.478437963877835	0.608615970804041	0.627406579173252	0.818828118303596	0.457939485596764	0.502578996048077	0.908071699382938	0.708372703104384	0.738204920160665	0.732743514660529	0.512504276014402	0.317679909747283	0.741132172243199	0.54832591924723	0.937556845378479	0.560904152351407	0.31909371778858	0.912693734652552	0.707768783006993	0.986814354905086	0.363267332559148	0.648790664545911	0.782582443678371	0.46253978269296	0.410036888662892	0.64304182543568	0.682116489867569	0.444967142776745	0.428206573141287	0.440224325718599	0.705436709942695	0.708982876375204	0.634413081278096	0.515068469263664	0.435424291723521	0.934426492128508	0.806213884839206	0.446889405254803	0.888746278239313	0	0.344104637961404	0.896751971068367	0.491999594204808	0.380928839341372	0.462485929407981	0.998550970248761	0.754836323630925	0.668856616181906	0.920746577309804	0.604576570110232	0.626288259498236	0.588450532912275	0.951346670654825	0.931788346635083
"Control21"	0.615230662461077	0.990774092659673	0.867063147514206	0.516148885160495	0.621550162933095	0.543561354215988	0.633931770662844	0.498775137481515	0.440686732352543	0.503783083598049	0.723737363040307	0.600716701111668	0.960396907940686	0.733623034890351	0.619950888521191	0.568196874589298	0.655773664101169	0.783878871932638	0.380090024303525	0.45487652136846	0.895382401472238	0.654002393170023	0.64853134877741	0.63555991770306	0.410391919631936	0.432142409349198	0.708350067049049	0.546078178961095	0.936317661775355	0.482119034382559	0.417469988729903	0.881856344860833	0.671653020830449	0.982318155463875	0.606266984496598	0.557656151283794	0.725348540669861	0.608091292982671	0.426910498330915	0.55595134020404	0.611022744775303	0.456883813219634	0.545642355368253	0.366586365763994	0.655091876978758	0.635401555685708	0.522650308781181	0.628828783056854	0.487478994577827	0.891016074320417	0.748074740860983	0.657594098772358	0.866773269300991	0.344104637961404	0	0.891795338643143	0.537649823333374	0.362750572479039	0.391426374450362	0.998305961342842	0.715181059223063	0.586090511755942	0.880473290034799	0.585708326935103	0.609029953215731	0.58740702190544	0.948089330231	0.904477968380068
"Control22"	0.91099633386922	0.111872112148696	0.916124202561436	0.911952807864628	0.893501718023776	0.897668336541618	0.902015370695529	0.895163654820125	0.887796114326258	0.909511422696647	0.881115408634777	0.886991564216238	0.0820128346967702	0.724645977513357	0.918844719016307	0.889485797471772	0.753135575314054	0.840259644548308	0.888679693166377	0.892532524755076	0.414083715375628	0.404403134103144	0.886517818200248	0.332006487045276	0.891796819637365	0.897367098524553	0.592185987714441	0.892279167805379	0.062828666226954	0.879960056387506	0.885833305619676	0.903769176372321	0.89712413849461	0.103789322526876	0.899546972926901	0.9037278766694	0.919227707235687	0.923955926133189	0.895009152257325	0.899125927560967	0.924648129623463	0.896963108042341	0.894318996644847	0.888542645101473	0.922432206436614	0.902467545867147	0.900307773357592	0.931610157847851	0.888640550913861	0.955822629950798	0.488150467117616	0.913492977858053	0.968468031718705	0.896751971068367	0.891795338643143	0	0.897693350235307	0.890257955651177	0.889186435498581	0.112237389903135	0.92407227245522	0.906046364200943	0.94813434243226	0.914389612948069	0.905397731089636	0.906447596002345	0.0709174330932248	0.948178046769921
"Control23"	0.574005114283873	0.995913871369249	0.890040880897324	0.711945345863719	0.532334549273724	0.432593838493716	0.769081469597539	0.586812163780716	0.517108690431934	0.447283956971449	0.712932835414698	0.699103318898785	0.963042423021575	0.663657793977705	0.371562658756176	0.564581907366127	0.638873464937674	0.823635910347815	0.362094888060563	0.69911189420046	0.905117018416503	0.722072944787353	0.554824871102037	0.670775186236873	0.601033231896414	0.591697222279152	0.754657490088594	0.178998026903499	0.951089227461591	0.498374683177252	0.400842863581327	0.922840637773094	0.745398375160383	0.987674123515402	0.528554726714954	0.589742369901917	0.822458856449199	0.591364272719211	0.654382309712247	0.337595655298975	0.705195251853093	0.354009805631007	0.387049877987817	0.388280926339549	0.579204399093948	0.699890592828402	0.278855077481899	0.679626662216101	0.43892388317548	0.937511559829735	0.814779991351932	0.602061356314638	0.922171797546704	0.491999594204808	0.537649823333374	0.897693350235307	0	0.468235222007044	0.479518894834017	0.998596634877506	0.804980157454445	0.432486630146195	0.888554452750483	0.20827889637158	0.774185339303425	0.352551007251331	0.955728301294739	0.940701330930031
"Control24"	0.567560558452633	0.998461239052007	0.884990180514844	0.662607159737999	0.507807753356755	0.637333213510082	0.661454455551428	0.458472888549916	0.394295591422358	0.631792629522885	0.712772955935199	0.624839965744431	0.961836215476296	0.685854698038031	0.451979986191938	0.600682588200694	0.453492299977804	0.804889254308708	0.291647710577743	0.449686278182615	0.907013227049838	0.532769571705487	0.69906842538354	0.70140795502062	0.300173113220309	0.407340132212285	0.718818839773112	0.506340253789094	0.940436104282072	0.444475671649544	0.439442465772846	0.901175525066501	0.712826508495559	0.988419884751669	0.499674217081412	0.612651741700044	0.727287021543285	0.515463463666625	0.468893233366501	0.496587345505249	0.417104252528278	0.448443047781977	0.534229381725497	0.275870918160189	0.584943196206052	0.478119955471605	0.528313069835577	0.6425054239585	0.319017330181571	0.936011002844452	0.800711776668865	0.635835898899079	0.879447746656561	0.380928839341372	0.362750572479039	0.890257955651177	0.468235222007044	0	0.265852108062248	0.998356421465347	0.77149496530176	0.655643467373813	0.881857502121951	0.513607888951856	0.702064319888946	0.473479738644049	0.951214112621766	0.943585588535935
"Control25"	0.520534506906619	0.991053936413126	0.880317910791337	0.622165412674267	0.542289559938386	0.599470347567048	0.662791817792299	0.446349624554779	0.406970987746885	0.564831488415141	0.567427859429569	0.587371996709622	0.961158887593744	0.65971512884229	0.456743478526125	0.59226387265546	0.509980033047041	0.786094556935616	0.347459681774008	0.508610045954767	0.897248688816146	0.555982520373152	0.582367263884204	0.667673769365064	0.317841239599198	0.452691286240079	0.688680724307878	0.449969575204825	0.934599077630315	0.432313498123431	0.426393017249518	0.856131857573055	0.681965523239766	0.982696273951752	0.551515176437418	0.528783288947793	0.705643356179753	0.558903177438217	0.446314592365212	0.408351044019986	0.527528712277655	0.539734632144426	0.552937051347558	0.282321974326577	0.615592361781351	0.504935224917467	0.459131451199143	0.662164344062273	0.367824941560439	0.915973563687645	0.762974252065733	0.676989961657008	0.862310053986699	0.462485929407981	0.391426374450362	0.889186435498581	0.479518894834017	0.265852108062248	0	0.997978863966717	0.72547774946376	0.511431989643768	0.876173586345382	0.552654185004962	0.614419379807191	0.508739645147342	0.94690664642498	0.92474900322256
"Control26"	0.998019014051316	0.00938127461502006	0.998592572874109	0.996001520481405	0.995550953286638	0.998657991287701	0.98877599276009	0.996219677378377	0.998789915479798	0.995368619599501	0.955342711567622	0.994115401299206	0.0855829824091542	0.784611778336208	0.999105344044133	0.992122720356588	0.831223028238552	0.918217915923504	0.996678510015248	0.993619276266308	0.483374260324843	0.492966431566633	0.995095640878123	0.440058672317003	0.998939337326866	0.998601100785198	0.697752006590209	0.998972211761118	0.0767326443540586	0.989562480298644	0.992414129043316	0.95941019528713	0.977161653639258	0.0189630019231935	0.998877117076684	0.997124456349181	0.998689383586383	0.998593309145765	0.998242113884572	0.999066338384895	0.998010688762338	0.995042211499779	0.998656169609947	0.998564391207991	0.99848853964761	0.998636345781796	0.998967373544426	0.998475799793593	0.998622955232757	0.997269602335833	0.586205353390747	0.995567416015588	0.998750053413348	0.998550970248761	0.998305961342842	0.112237389903135	0.998596634877506	0.998356421465347	0.997978863966717	0	0.996182686175534	0.997287296703316	0.990325970842989	0.995532735625177	0.998183847641943	0.99328437256905	0.0530566963645904	0.997415189246694
"Control27"	0.80583773692934	0.988689246231589	0.903527299313195	0.721800189762069	0.785968749793002	0.792655472700748	0.802961784033272	0.695689064853521	0.751059059866977	0.754961840232686	0.867320299289207	0.730224323442434	0.957619438006788	0.843087483611812	0.809284359561254	0.736108249865665	0.822238610302186	0.777693403905379	0.746729264359954	0.816644992548628	0.891500538729985	0.829933590399505	0.786094761703786	0.782415178413216	0.765922995512389	0.747442700909085	0.743733933027534	0.797466882799797	0.955417917199341	0.72990544643235	0.710655344877516	0.856136205633315	0.731693578678223	0.981937654439294	0.778521484921189	0.722605048184953	0.879736439897379	0.767327693692128	0.741507462072529	0.803627583651784	0.81125856906688	0.737059572587115	0.791264042553495	0.737231260887595	0.826183766004292	0.842173362197833	0.809556495712854	0.765491749848783	0.775758358343484	0.818193725633569	0.785161759529743	0.70634817297338	0.923010176619833	0.754836323630925	0.715181059223063	0.92407227245522	0.804980157454445	0.77149496530176	0.72547774946376	0.996182686175534	0	0.745100153098183	0.917709750664161	0.812155661275594	0.77142277037201	0.819500861954556	0.957382389696675	0.775402680853398
"Control28"	0.416421235942023	0.990461531769018	0.882761005040794	0.68508918331878	0.675825080379672	0.489256404047393	0.767540414866882	0.695945598247849	0.5983210810632	0.461599793385433	0.515530394380443	0.685566979354646	0.962649212975789	0.778431814915109	0.655177245508773	0.649990764953461	0.817290571586474	0.855337034506188	0.523725339699174	0.715577104765297	0.879233366075093	0.803881904391438	0.448180718732767	0.645470353987896	0.668425164022386	0.677126956528231	0.701176944422367	0.360416320727624	0.932054314740805	0.592447760006603	0.524449911949702	0.82987547937263	0.760191905442667	0.982504100905788	0.746210354838638	0.474918154460639	0.796878854620403	0.770437713791515	0.635564220523586	0.390147560709656	0.781868927125799	0.469427004711392	0.539513877437357	0.478000263198668	0.566615831395783	0.813786197446086	0.363734417866587	0.836155391303216	0.662961482456033	0.848492606203562	0.736030138528448	0.750630691589772	0.910114968935093	0.668856616181906	0.586090511755942	0.906046364200943	0.432486630146195	0.655643467373813	0.511431989643768	0.997287296703316	0.745100153098183	0	0.867092354800251	0.484453037040829	0.658412935015687	0.624435944893366	0.947612065237954	0.889328028895653
"Control29"	0.883985420704515	0.988690351935226	0.952764693184349	0.903850177435872	0.927294260094724	0.918883093751557	0.929484644538617	0.922417993587987	0.920103792725941	0.887653338440166	0.875263674258648	0.916351415503556	0.971670193016975	0.923374033738624	0.905096200085078	0.920435487864561	0.931154523722597	0.942048425682207	0.909545681859676	0.941971825427858	0.942925887047044	0.928676297243874	0.895758641438216	0.886828648400183	0.892948396356926	0.919731809955795	0.900130843505236	0.888702852630773	0.958919089316222	0.883531667593355	0.884373863460796	0.939418287707338	0.922768508660025	0.98093716363498	0.930654653867148	0.861406730484966	0.940824003768593	0.920456295490566	0.912436713197366	0.896684612900842	0.915809735423417	0.900571727651541	0.931099866099652	0.877712911379041	0.882108866749598	0.913647718908269	0.887762652582655	0.935692421576129	0.885570141806532	0.929132057134595	0.901186767988434	0.910680373906729	0.961702166057633	0.920746577309804	0.880473290034799	0.94813434243226	0.888554452750483	0.881857502121951	0.876173586345382	0.990325970842989	0.917709750664161	0.867092354800251	0	0.897963486850085	0.910750897774536	0.940448112607367	0.962071384281518	0.94841208548534
"Control30"	0.607048059812897	0.994304450462687	0.906433244067127	0.711543396128855	0.6397381317652	0.427772012744411	0.777756651144192	0.692080542062018	0.556402856537103	0.453897687513671	0.745903671558193	0.765680820974354	0.965961050744958	0.7145574638177	0.502164074098978	0.62173050932441	0.700572255368384	0.854216257127282	0.434107120991813	0.784968039575105	0.917519277728097	0.779435879557424	0.602812604925549	0.714535034749378	0.651058699157967	0.649664068258464	0.800204098141587	0.265975669236386	0.957027753237762	0.586321384447297	0.50080490733671	0.936047669053654	0.764051296088807	0.986665679529525	0.635932939570961	0.634301139065051	0.869387448402745	0.637483212494028	0.722827903319503	0.438091321053651	0.706924022091895	0.329090513301315	0.477211466098263	0.488803487091431	0.618659521444526	0.769140807440258	0.349162280097562	0.704478570073841	0.56351243647569	0.93905896649517	0.838352053757074	0.68122323967131	0.960351883665975	0.604576570110232	0.585708326935103	0.914389612948069	0.20827889637158	0.513607888951856	0.552654185004962	0.995532735625177	0.812155661275594	0.484453037040829	0.897963486850085	0	0.821295732954224	0.293437929742509	0.961236986973031	0.945116374745657
"Control31"	0.567470318874272	0.991359052600517	0.829319915491621	0.681830878227925	0.666059656206925	0.614226543715886	0.732756621883462	0.643571062843482	0.593910683066267	0.689893671166077	0.68559291728872	0.596811112881501	0.966523735017139	0.793621227024216	0.796371690208821	0.749286904719323	0.820851331036284	0.858173870026728	0.656701940646081	0.677610808824414	0.893832320591495	0.833654654319017	0.695971574776321	0.774346756907802	0.625481188311362	0.580114177267924	0.713525268287785	0.703049036514443	0.940285358293073	0.681425900237511	0.585961584048509	0.851542290226619	0.768038579383788	0.983040401870472	0.707397881025548	0.672166151152652	0.656366460445454	0.695391605128349	0.43044924204702	0.759231219621933	0.781680973683801	0.653883254302775	0.66951150725913	0.600742669106106	0.7389583918665	0.843854367902964	0.782907945968518	0.771477004876769	0.704618420685368	0.89329034675134	0.806092650905347	0.725490411718287	0.788478111375991	0.626288259498236	0.609029953215731	0.905397731089636	0.774185339303425	0.702064319888946	0.614419379807191	0.998183847641943	0.77142277037201	0.658412935015687	0.910750897774536	0.821295732954224	0	0.812590237635751	0.953777566892602	0.91760093236142
"Control32"	0.813880664888983	0.992775603295532	0.907668470140411	0.770507267972645	0.588111469038833	0.398631025360794	0.768410819460092	0.564632199284585	0.537500681519043	0.57499161862703	0.847646012754911	0.74734688042802	0.963415483014707	0.736917936616101	0.558166501097651	0.590192611310846	0.507398648496668	0.816592569678593	0.299377939554351	0.66457448190247	0.914467932080046	0.584488735937953	0.70689982607706	0.728834979159706	0.507848689349592	0.636015870293262	0.798310210932467	0.40811447010894	0.951791384851688	0.526046211077463	0.526217604526412	0.946260840215143	0.76620358016364	0.986360239311637	0.593795318357063	0.729325127036623	0.839370483863334	0.644108254169987	0.696926089914763	0.449910952829284	0.566487718028457	0.400398231660623	0.482050952676197	0.445871307701799	0.842844662761992	0.581397072817989	0.477789914688726	0.771230514715425	0.519461638565912	0.953876869742755	0.846574917394995	0.701535770705805	0.944453068681525	0.588450532912275	0.58740702190544	0.906447596002345	0.352551007251331	0.473479738644049	0.508739645147342	0.99328437256905	0.819500861954556	0.624435944893366	0.940448112607367	0.293437929742509	0.812590237635751	0	0.958041726478187	0.946002382793841
"Control33"	0.959060363902655	0.0506653169230233	0.960747123460195	0.956028924098214	0.950346263212459	0.950558224085278	0.953141899028381	0.952388251103485	0.95022048474143	0.958424156561714	0.918488150166515	0.945301418163046	0.0588038459196671	0.756237045380857	0.966003244995011	0.946874826177015	0.804968986336264	0.881478583021886	0.949946365658635	0.951978093552033	0.459259641010748	0.455246498248316	0.946324495769287	0.391942382023452	0.955563622340221	0.953970845962858	0.651335150436303	0.953109101722589	0.0427068249176207	0.940546501690766	0.946666665954368	0.923234189181093	0.951498429353331	0.0435426659354509	0.959456217981313	0.945768490594727	0.965360354194688	0.966246822189822	0.95317468812652	0.953899766523589	0.973308427433394	0.951205922266604	0.950880643781834	0.947118314989702	0.967021023739901	0.958315151807572	0.960299768018566	0.968688605617127	0.95136651443426	0.969253397133592	0.53592859258013	0.953881715852511	0.984341736647112	0.951346670654825	0.948089330231	0.0709174330932248	0.955728301294739	0.951214112621766	0.94690664642498	0.0530566963645904	0.957382389696675	0.947612065237954	0.962071384281518	0.961236986973031	0.953777566892602	0.958041726478187	0	0.964221285733397
"Control34"	0.926539874490075	0.989933441703038	0.933145951967534	0.789510406805107	0.927322201065389	0.931169890511006	0.926613414633578	0.900620905223492	0.930440024562026	0.910591971784083	0.952474414695011	0.545412736537036	0.972464184494797	0.955162909315119	0.947728821399017	0.606683222696127	0.934538922270221	0.596563131280158	0.940964193807788	0.926449601605416	0.946258960337382	0.945776068774912	0.89226690484873	0.89408780359272	0.943164782448399	0.939757587488344	0.911972983151016	0.945343552556123	0.959919244723136	0.779721877608489	0.920588760865522	0.588682395406418	0.572876661499912	0.983112646248749	0.947360601858533	0.573855127360542	0.966291787140143	0.942033371313219	0.914286841002926	0.946485745588372	0.926695752111182	0.8953132878804	0.943015653905445	0.933434831677014	0.93003210183201	0.94395012202619	0.94599325203166	0.923881295235676	0.9405192609971	0.688181261033511	0.66914587558854	0.613549066415928	0.961456016862352	0.931788346635083	0.904477968380068	0.948178046769921	0.940701330930031	0.943585588535935	0.92474900322256	0.997415189246694	0.775402680853398	0.889328028895653	0.94841208548534	0.945116374745657	0.91760093236142	0.946002382793841	0.964221285733397	0
