"Disease1"	"Disease2"	"Disease3"	"Disease4"	"Disease5"	"Disease6"	"Disease7"	"Disease8"	"Disease9"	"Disease10"	"Disease11"	"Disease12"	"Disease13"	"Disease14"	"Disease15"	"Disease16"	"Disease17"	"Disease18"	"Disease19"	"Disease20"	"Disease21"	"Disease22"	"Disease23"	"Disease24"	"Disease25"	"Disease26"	"Disease27"	"Disease28"	"Disease29"	"Disease30"	"Disease31"	"Disease32"	"Disease33"	"Disease34"	"Control1"	"Control2"	"Control3"	"Control4"	"Control5"	"Control6"	"Control7"	"Control8"	"Control9"	"Control10"	"Control11"	"Control12"	"Control13"	"Control14"	"Control15"	"Control16"	"Control17"	"Control18"	"Control19"	"Control20"	"Control21"	"Control22"	"Control23"	"Control24"	"Control25"	"Control26"	"Control27"	"Control28"	"Control29"	"Control30"	"Control31"	"Control32"	"Control33"	"Control34"
"Control11"	0.181184054369502	0.180583349636373	0.175915825587385	0.186218829253376	0.178964196116608	0.156023702255061	0.375079651502556	0.196419056351165	0.205878327264467	0.189008142706903	0.199388225918752	0.221040669785323	0.17716418599214	0.164376202300766	0.189574858026537	0.209237392713046	0.18251181118613	0.205474274462817	0.184484245678311	0.179282839838738	0.207966625569093	0.132794006961443	0.167700683841118	0.182542584081371	0.157004315405436	0.123167157244253	0.18183881014096	0.182864235384537	0.158343169441204	0.175891058044851	0.153173845047575	0.187670679654746	0.212294332051821	0.210913316872996	0.231171251795898	0.180189669351871	0.184576723331924	0.191361769283174	0.161607983500936	0.177997856585139	0.162665505641155	0.159594485693597	0.161903084658279	0.202770983979223	0	0.153584257296565	0.1566854512545	0.168601265339188	0.156719203820746	0.132511865495643	0.196946184212011	0.1572032140727	0.215083552540942	0.149192796748976	0.220163247094841	0.209198708462337	0.165943670798308	0.122535199439366	0.139615556185732	0.131709822313383	0.19450326425565	0.175576489390856	0.18469255108304	0.170399723978927	0.249931677745765	0.162707272337981	0.173314282441287	0.130972300334088
"Control12"	0.178058906249031	0.159404798052435	0.170402948724506	0.177893341443155	0.159536406703375	0.128158801833738	0.374821329423047	0.181544414402686	0.173402965062298	0.188678883065321	0.162207769258781	0.204524804679621	0.158500456219627	0.162215146875319	0.174102604687604	0.198097417124326	0.158972148115623	0.170458213155131	0.16866415971793	0.132529587579095	0.179054175947692	0.135272154827616	0.189860077066811	0.175574215862462	0.123461806294696	0.133532449898271	0.172478389999405	0.139250941133709	0.108689066526189	0.133198782747608	0.185262932586624	0.186095283961467	0.163537041902651	0.178664933293356	0.245918371815487	0.161610530502725	0.177340872730768	0.176012537733163	0.146840312124364	0.146761390699311	0.123979987102905	0.138308859289833	0.118813889840658	0.189019512875466	0.153584257296565	0	0.14995397622827	0.157448910619372	0.170276964182954	0.151408929385593	0.16743808913851	0.0900265854994718	0.184211195432429	0.182545909299107	0.199883672148004	0.245714048671204	0.167899772752685	0.122210390319389	0.10344476957471	0.107984173122801	0.133855978334406	0.136303309532107	0.187255933600485	0.15028930067158	0.198970354238351	0.150834999390652	0.129363077681335	0.122026294750129
"Control13"	0.220063024525095	0.140316330082176	0.18066841126924	0.153638642949852	0.203071016640515	0.162374051488526	0.433096861266546	0.156662303194653	0.186025995623534	0.182787356532006	0.15804976143036	0.158834862943145	0.189973325684084	0.173634078857679	0.200741902214626	0.195337581594898	0.181589476663672	0.178491990064174	0.189963620350796	0.168965654167487	0.181214750335882	0.0865199720418097	0.127659681292324	0.123457681449825	0.160388917843608	0.122830401348015	0.140085451911281	0.130367449437682	0.12886835095376	0.148433120647433	0.152828104729157	0.146001708284582	0.196321595607008	0.185969838911949	0.213052933514797	0.156031982120485	0.134313828049472	0.188246619638963	0.142512175598973	0.170882118625199	0.145195122581178	0.147456403389461	0.113677581297073	0.15606362711805	0.1566854512545	0.14995397622827	0	0.104940718046244	0.134724735985727	0.124410786018409	0.14165135848863	0.108840998908818	0.134351677660934	0.157595342695141	0.153923084759472	0.200530090224915	0.155609079825549	0.128693647480688	0.145595777716574	0.127207919223634	0.168287270202988	0.140962498445578	0.136846627112309	0.150283863760561	0.188411568610866	0.135299413247115	0.154662266433812	0.127479319639559
"Control14"	0.239145610127025	0.16507640111377	0.226905655474111	0.188902139988348	0.206277104836417	0.187168046115597	0.43233880745541	0.202247761942738	0.22684764237061	0.213694596342098	0.19340606553312	0.196489282201791	0.230176411168752	0.205850609179486	0.227682189760395	0.20518677980898	0.217226285458976	0.196407833158704	0.224766995305871	0.196825332032853	0.219436530177579	0.123929963086187	0.142385888058745	0.118732763154885	0.182223740074873	0.13771398882829	0.16224560877815	0.1667654684129	0.161198178381979	0.18838901061304	0.205754274987564	0.171424175920385	0.215122581918714	0.219930722762441	0.223035131742743	0.162125547094417	0.126861915518683	0.192764160886894	0.183673929969624	0.191843021192999	0.174563140777383	0.133216297223031	0.154415811198498	0.165174439396358	0.168601265339188	0.157448910619372	0.104940718046244	0	0.141833420699503	0.143312193437681	0.195318074300851	0.139756894176123	0.162721930992831	0.191186233959219	0.172607193912224	0.203487463389428	0.128500432960342	0.157978011058166	0.144096129644312	0.131622154447052	0.195629930135365	0.10939735068726	0.135201475624118	0.188830750872493	0.219568990897908	0.131355475245688	0.150979803115386	0.150704586834901
"Control15"	0.240562453451719	0.186616091547608	0.159549939394215	0.175540112500757	0.232614643817138	0.163530788345513	0.402114327481444	0.181164989443319	0.189989625067448	0.189875576153576	0.172428155392876	0.188717372080119	0.195046891109124	0.167292718110431	0.185684335385208	0.250243507256248	0.205689798860636	0.195530566688303	0.180721982805214	0.184543747312682	0.212589966709637	0.101998924473929	0.174673048455461	0.162276842007526	0.187072757664552	0.121766952025011	0.188776609546905	0.169091259198515	0.176446434542952	0.174948950442175	0.172031907247696	0.181593756408402	0.23744494531785	0.192310143491805	0.172528243215546	0.18727251048831	0.134691575432504	0.221460208793883	0.14941526769688	0.200946155462476	0.150290996957781	0.162926202277893	0.172072151795061	0.148548018103819	0.156719203820746	0.170276964182954	0.134724735985727	0.141833420699503	0	0.130047042269632	0.197016066735772	0.155408628702957	0.196590206491256	0.197395692428813	0.215710771123224	0.147448370922219	0.164035688347034	0.15150552705766	0.177905838033821	0.171714074136401	0.190851575332696	0.1607869052672	0.174544694577099	0.174668018780679	0.239428281267609	0.112739470862817	0.18536978826554	0.144873206309194
"Control16"	0.198058692947867	0.173994450068175	0.183066321384564	0.150022050990454	0.191328526050874	0.168551153648461	0.395009904198121	0.180322159048831	0.181943656038313	0.183374906439275	0.168772856078807	0.194978215323774	0.187573985652541	0.184389498705321	0.192059891182166	0.197450249845299	0.177656448235522	0.165109926284497	0.188069552780289	0.189664387605921	0.186416678221643	0.123072285293319	0.134062803248764	0.149846439964665	0.128928062899736	0.103426411135131	0.180119839973698	0.160406848002291	0.164659223758638	0.177743986073159	0.170496461076289	0.165781690074374	0.213510429808737	0.206403505123681	0.202684171164464	0.179009516893146	0.155159666080476	0.196043551912648	0.142185459453075	0.182556182218709	0.159626796792102	0.142609344915449	0.139546341742196	0.164005465162981	0.132511865495643	0.151408929385593	0.124410786018409	0.143312193437681	0.130047042269632	0	0.175973021797882	0.131193608898449	0.184351114210955	0.16824251070806	0.197571228869068	0.205289438298303	0.150268903676162	0.142635499501887	0.140548475432079	0.129926828583784	0.185596803833611	0.139885142067893	0.156774428832119	0.140265771625658	0.221272070645271	0.127351820004125	0.143334489377976	0.129435807903037
"Control17"	0.158181908952691	0.132648763065133	0.164777739930954	0.15872863246122	0.208827416214752	0.158834055915385	0.40656682673385	0.141600897032354	0.118888144903562	0.140105077968587	0.133140270013832	0.178144502320749	0.151763126186824	0.147087184052998	0.169607012918237	0.184433363182855	0.181115137968526	0.158806853474032	0.17602349608518	0.128795698138253	0.132468906353473	0.155913656374637	0.193331198273436	0.1754580211653	0.181636330997162	0.177015748318712	0.148958378296755	0.152539044492659	0.109393505371017	0.109957521057329	0.152988443896937	0.159094166032786	0.176046666593997	0.141858834606587	0.242428504638148	0.181636607545011	0.160915943022248	0.19066525584725	0.176439148813689	0.168721283371816	0.14760218583126	0.206967079954126	0.142614023708496	0.194021546747979	0.196946184212011	0.16743808913851	0.14165135848863	0.195318074300851	0.197016066735772	0.175973021797882	0	0.127631274239809	0.148567153977212	0.156343127093619	0.195748039685156	0.242317414142906	0.21546853074583	0.130842472716779	0.189621282813933	0.165563115037481	0.166020205731023	0.201397399883166	0.180319121350062	0.116598066502899	0.147097773441765	0.192493549218311	0.170851748275937	0.180506951426154
"Control18"	0.183274082141899	0.116001592071068	0.151609296610196	0.150885088592965	0.177672198571325	0.131622878768558	0.380925045499971	0.163255989201334	0.138822030015031	0.15885208759857	0.130451244274354	0.176351777309776	0.156971089832875	0.157067949099475	0.155513434798669	0.168281049750302	0.169652496068594	0.130356967791065	0.13428308968885	0.111663392432722	0.141552425368675	0.106341305620362	0.152506652707986	0.14394466150201	0.126083663344162	0.126142606296377	0.143295756179658	0.0975877841567402	0.0935759248501472	0.106995899644674	0.171292420447956	0.160290920670869	0.157886928955422	0.141014368730932	0.219307479270903	0.140688801628624	0.155369491116482	0.166651126367694	0.115178997365802	0.162789804756444	0.0926358456032028	0.14020656488521	0.0910640563771176	0.160921971895398	0.1572032140727	0.0900265854994718	0.108840998908818	0.139756894176123	0.155408628702957	0.131193608898449	0.127631274239809	0	0.157885163942506	0.151735514130794	0.173951619365126	0.221119258923059	0.170427276409617	0.103987602960464	0.11471334773475	0.11965544006511	0.12277001774741	0.143764343557129	0.15472018537487	0.113467177326642	0.166310146467586	0.145324355225103	0.129005217467748	0.13338255868763
"Control19"	0.217960517637838	0.181521104051499	0.198240518495309	0.150904411626122	0.200092085012448	0.190121624795972	0.443740193292759	0.153923732148035	0.174573520502849	0.152859809364444	0.137059899229368	0.147492683185672	0.210142013664216	0.157181682588516	0.174933384676848	0.168291840129212	0.206608090009436	0.185201157025472	0.205116352805331	0.155101783359565	0.156230037895968	0.135842011315655	0.173696450792447	0.131580849481055	0.213110494643432	0.187558792670471	0.164746813325182	0.153512567455214	0.150266922072598	0.155939024888725	0.174508193162548	0.167847943997307	0.194012616506948	0.180429226053692	0.201930717033526	0.161636549405495	0.13529235507572	0.20117928554248	0.185730842711519	0.192136587481193	0.186365062190369	0.180904646526077	0.173027041238063	0.180028010729942	0.215083552540942	0.184211195432429	0.134351677660934	0.162721930992831	0.196590206491256	0.184351114210955	0.148567153977212	0.157885163942506	0	0.151652702292931	0.185934870686267	0.214883084506104	0.186230454468234	0.182364183055755	0.187210924502388	0.184066106265551	0.197639808498866	0.179392114355712	0.146302002184886	0.165341001790693	0.173268349402972	0.188947456550716	0.18760291776194	0.195059575235759
"Control20"	0.187144968828609	0.164988155489568	0.175677146849228	0.165773181884846	0.168392102798437	0.172616196636776	0.423068131069399	0.163587165595148	0.178825457222257	0.145401235108737	0.172036129613709	0.174169275631228	0.202295784919852	0.174774468838286	0.199052882053552	0.179304995366491	0.201560296471129	0.19631516641387	0.207151612706315	0.171053307982096	0.165509612420112	0.15128524470384	0.189293044575128	0.171908715983245	0.199122147931151	0.170476363517843	0.170295417441407	0.167540166676286	0.146429913345881	0.149759633717571	0.134106444756066	0.18589483509669	0.213144538006928	0.187862856948162	0.208859733906791	0.181777745752941	0.173759325021228	0.190810208352468	0.185039588187471	0.200352858141398	0.180866294161037	0.186792167956825	0.153407547308971	0.208905145001774	0.149192796748976	0.182545909299107	0.157595342695141	0.191186233959219	0.197395692428813	0.16824251070806	0.156343127093619	0.151735514130794	0.151652702292931	0	0.220483901297776	0.231257085689146	0.199904126787249	0.15141451658516	0.18126739297572	0.172926918595009	0.209885209469844	0.202173587506004	0.171882626317202	0.153673583691958	0.211432475693825	0.195379735046687	0.193216451993306	0.176616286953202
"Control21"	0.265602636773398	0.172832095804801	0.23766664351873	0.183730928262422	0.213925496732913	0.20135531194531	0.496890445996958	0.176730549287376	0.232676521335896	0.216291007364818	0.173277506294202	0.182001680450955	0.231816798620281	0.177310218978152	0.22016205454624	0.177088754762013	0.222477107170563	0.22722784324054	0.238827702007607	0.201754062904069	0.194376341190758	0.184652821493389	0.155099058314749	0.150630719627677	0.221805420342205	0.201098901780727	0.12555071841169	0.165672295796364	0.144505026222623	0.206428647053826	0.208463171730204	0.100850240769782	0.229129928457522	0.208519010661295	0.255905421349919	0.162059766781259	0.164534400745622	0.201572194063273	0.202240246321841	0.189388123120259	0.182506692477527	0.197647835819052	0.15933200820142	0.149781593897671	0.220163247094841	0.199883672148004	0.153923084759472	0.172607193912224	0.215710771123224	0.197571228869068	0.195748039685156	0.173951619365126	0.185934870686267	0.220483901297776	0	0.240188902396348	0.194227524100742	0.174599341881964	0.188704604425424	0.16662050972246	0.181780563643716	0.179466867900897	0.14161713487698	0.181475449185923	0.193273991109828	0.206593819453865	0.164740013273361	0.197762857122512
"Control22"	0.28866774504019	0.220557438423742	0.201603352969548	0.237632669008683	0.270367487260041	0.217663264649925	0.387107871378962	0.220138676601936	0.243502253729442	0.225772399903114	0.220759726624664	0.201963195688335	0.244243487599777	0.19945431618069	0.220068584786547	0.232300597740893	0.244618373700124	0.239626314311163	0.242959736925527	0.220596177079491	0.20037804412529	0.171874537415555	0.22052734746339	0.17178235646239	0.238374021765891	0.200073762839931	0.235062539826526	0.215490568459965	0.207500519054188	0.236219563688321	0.207392849011788	0.194986313433242	0.286523848080679	0.22345879894277	0.184448480562612	0.210195896493868	0.174190645481336	0.249455374751442	0.222442625809782	0.257682381942448	0.216465234709538	0.208016321070178	0.232607176558342	0.184020937188544	0.209198708462337	0.245714048671204	0.200530090224915	0.203487463389428	0.147448370922219	0.205289438298303	0.242317414142906	0.221119258923059	0.214883084506104	0.231257085689146	0.240188902396348	0	0.198236942574083	0.194832826168669	0.231504461874759	0.222179057196367	0.250876699811703	0.218333655461636	0.1747424039139	0.214075818326247	0.279503156824945	0.157142383179869	0.233802109979889	0.203091107263425
"Control23"	0.230303491682047	0.162178928614554	0.216790356747407	0.201784376907447	0.186099619280604	0.160031360202759	0.4216858478912	0.192607959909181	0.228554682233066	0.223847668784324	0.200646643952438	0.222433540231432	0.207627759987333	0.186133798358033	0.228574800554628	0.208629610441114	0.187302641525094	0.196745335807273	0.227818494388438	0.200874382499844	0.19846740237133	0.152037303193573	0.165665263851369	0.130648318557371	0.158798383877795	0.140707729382816	0.171681958600843	0.204089315300634	0.165513976942181	0.209545705608706	0.18104725278425	0.152901474959827	0.201023882424574	0.248701323036522	0.234690334481001	0.170000574837558	0.124499120662556	0.193520996207076	0.197214725044081	0.204126787975693	0.208449456733951	0.0902547356460428	0.14989425584281	0.162325687365899	0.165943670798308	0.167899772752685	0.155609079825549	0.128500432960342	0.164035688347034	0.150268903676162	0.21546853074583	0.170427276409617	0.186230454468234	0.199904126787249	0.194227524100742	0.198236942574083	0	0.155067018418413	0.127841386841136	0.114524947868086	0.214971369089613	0.110581608067612	0.113178569180675	0.187846441312213	0.236463925012115	0.114378778010676	0.1611525359174	0.136349204405412
"Control24"	0.175650202264162	0.128000644242608	0.146408945293091	0.166791470444644	0.168072686388089	0.111830180204564	0.373008024017562	0.163334157590221	0.1655139744993	0.175040714228158	0.148746537278921	0.177527072447202	0.14275982631637	0.140311041804654	0.159127338195115	0.177465753328824	0.151517879219237	0.154682189579834	0.162853695060663	0.135351877823944	0.156802992130519	0.125711462274173	0.17356527128625	0.152246409191773	0.130478068687041	0.122796261786276	0.133932924901106	0.131269898742155	0.0976717776348956	0.145594646627304	0.152677566610134	0.147226937028738	0.165174028259294	0.164311791670778	0.227932794816876	0.149024415374684	0.144813542827796	0.146915106060009	0.15164479795896	0.144855049340931	0.117020077669055	0.15097257271495	0.106851213150334	0.174553401429154	0.122535199439366	0.122210390319389	0.128693647480688	0.157978011058166	0.15150552705766	0.142635499501887	0.130842472716779	0.103987602960464	0.182364183055755	0.15141451658516	0.174599341881964	0.194832826168669	0.155067018418413	0	0.122462604714727	0.118826384641065	0.159194683965409	0.157806229147525	0.15404496633768	0.13052876077944	0.194060759979107	0.144093601020966	0.131410464066819	0.115411012369015
"Control25"	0.208494265484781	0.163738439418646	0.199766663251169	0.172454199545731	0.181740918753956	0.139314373942155	0.395865104096958	0.189790398168043	0.196386792210319	0.215674987406032	0.169976254417877	0.200187773274253	0.192308678563959	0.158645800534792	0.190292793310249	0.204209304786894	0.164955493011127	0.182514145965842	0.186930816819954	0.156675077771538	0.194312484519653	0.142788234096956	0.159820312318943	0.15635230652025	0.131475689673489	0.11460469914154	0.153304986425538	0.153374918067961	0.132438401857367	0.170696055015483	0.175870883636113	0.158346637146556	0.176702537502129	0.210497979902337	0.237996795611179	0.145652651975198	0.150620247866754	0.169534582594859	0.15237927894512	0.167381056485963	0.154698861393705	0.0902018161599772	0.133778458835292	0.172338639068573	0.139615556185732	0.10344476957471	0.145595777716574	0.144096129644312	0.177905838033821	0.140548475432079	0.189621282813933	0.11471334773475	0.187210924502388	0.18126739297572	0.188704604425424	0.231504461874759	0.127841386841136	0.122462604714727	0	0.0778106819739402	0.17073912923097	0.118138445893787	0.151072392515454	0.170999619429124	0.206783814361624	0.128732325107787	0.123799257782064	0.124499287434869
"Control26"	0.190774683823506	0.146178583634715	0.193438647329793	0.163207966889488	0.161937801501881	0.121724915684212	0.406323384113377	0.157983902184921	0.191994321863379	0.197592533691906	0.159023127352241	0.186922533351659	0.166767685197411	0.146670594636486	0.188196576277487	0.181673879217828	0.157521373880351	0.179177044297147	0.193933206364334	0.161730665522606	0.179437659694741	0.133590487195629	0.164094585590669	0.141272005922314	0.123904637282667	0.122077565690055	0.139878239541846	0.149864916258241	0.10768092226439	0.176426613436484	0.152937654586188	0.137079593509905	0.176430563562817	0.205130674378332	0.239008425184976	0.148727177194663	0.141662057413977	0.158353500815901	0.161276746095966	0.148508438918482	0.154047219512886	0.102168204603022	0.109037662531403	0.161611002871594	0.131709822313383	0.107984173122801	0.127207919223634	0.131622154447052	0.171714074136401	0.129926828583784	0.165563115037481	0.11965544006511	0.184066106265551	0.172926918595009	0.16662050972246	0.222179057196367	0.114524947868086	0.118826384641065	0.0778106819739402	0	0.142049821303142	0.106061879761062	0.135691782546779	0.160675416203415	0.193180789102746	0.117953703774734	0.112670898953359	0.104756491764561
"Control27"	0.213787296481407	0.149022142765365	0.18632121346967	0.158001316384869	0.18721909857128	0.129352383203287	0.418824631997187	0.153557897573643	0.174879873065625	0.190899378484356	0.164777071725919	0.206522153903995	0.14631191181623	0.174692994063711	0.17004569054712	0.215966607445793	0.172603118932391	0.198008498258465	0.185400478968762	0.141845995813649	0.195690922697213	0.161542561739504	0.211241025627207	0.193151953970268	0.178617974010553	0.185041552362067	0.165694675909456	0.161002699875338	0.126974535450918	0.152055534857658	0.187016295264762	0.177693910394015	0.199650250665967	0.173448661373243	0.261839173833632	0.19058274886392	0.195868353458822	0.169524545573756	0.180466860019243	0.151079396385933	0.136850989536667	0.195671245975824	0.146225027169862	0.183658091572196	0.19450326425565	0.133855978334406	0.168287270202988	0.195629930135365	0.190851575332696	0.185596803833611	0.166020205731023	0.12277001774741	0.197639808498866	0.209885209469844	0.181780563643716	0.250876699811703	0.214971369089613	0.159194683965409	0.17073912923097	0.142049821303142	0	0.192558095284706	0.206658017338659	0.158868068730788	0.181555967946306	0.1930637207174	0.150113532854203	0.174452954376422
"Control28"	0.21423650102656	0.16781727024699	0.225770670396499	0.172065700044186	0.177978914986713	0.165769323295004	0.420578440053357	0.173525253580578	0.216576375117949	0.231263131303817	0.179981841287308	0.201632284785584	0.198184784108837	0.195680115272415	0.213222613354122	0.212679970337141	0.174470766374896	0.192823011729781	0.217750846084704	0.190451475611562	0.188744704843232	0.134704383893717	0.162214021918584	0.146925099137829	0.129506491905634	0.139261356643602	0.152932175960021	0.187404904240027	0.155624205222975	0.200510095664256	0.180294790910073	0.153940255087474	0.198107553439312	0.241607177345626	0.228297332279723	0.180556762430397	0.120977487187454	0.187698337392763	0.186102065114094	0.172347546363862	0.196913461098918	0.11212403976244	0.118638895624407	0.146755992374855	0.175576489390856	0.136303309532107	0.140962498445578	0.10939735068726	0.1607869052672	0.139885142067893	0.201397399883166	0.143764343557129	0.179392114355712	0.202173587506004	0.179466867900897	0.218333655461636	0.110581608067612	0.157806229147525	0.118138445893787	0.106061879761062	0.192558095284706	0	0.137175819691968	0.181430460740383	0.20713515910488	0.0976993712502116	0.130685799664851	0.111050490023323
"Control29"	0.231553301463019	0.138387660301683	0.198393200109797	0.176561445414324	0.173998519043439	0.17673979699174	0.440182013659409	0.159807027172377	0.205481072299681	0.183231074385139	0.16156236781045	0.170233463807664	0.218227265029121	0.16352126400041	0.206734764809835	0.148745394129549	0.209805731881188	0.185569511489822	0.211705133947909	0.175644692161412	0.161578279415692	0.141565969050153	0.132089199953791	0.102791852780543	0.185461319040251	0.156540848680643	0.139471834038334	0.155305546848613	0.140288878148613	0.186781174158919	0.173735002984066	0.110414055420117	0.211801225280437	0.202597903668572	0.198728529767344	0.135354718748999	0.118039661957043	0.185799503850098	0.179366620530729	0.20789375618599	0.173101826590473	0.12414147506924	0.142726457011407	0.125617795038254	0.18469255108304	0.187255933600485	0.136846627112309	0.135201475624118	0.174544694577099	0.156774428832119	0.180319121350062	0.15472018537487	0.146302002184886	0.171882626317202	0.14161713487698	0.1747424039139	0.113178569180675	0.15404496633768	0.151072392515454	0.135691782546779	0.206658017338659	0.137175819691968	0	0.155325450110443	0.191415132543687	0.143587675759768	0.16420935137257	0.155934989609127
"Control30"	0.189028705992458	0.120585198375759	0.135735959338439	0.144581536120292	0.180029520877085	0.150629300972319	0.412523203983437	0.134303955204258	0.142782009204297	0.144496333881047	0.133423399447456	0.181703376852187	0.160922607893062	0.176246377265875	0.171754685307793	0.160822630400368	0.186332476450335	0.151962720806957	0.173264879844281	0.140032058104366	0.140248137829302	0.146591212532673	0.152263885111811	0.177499875684566	0.163017058758719	0.15923553449884	0.159208588549548	0.138474477574797	0.114023629866102	0.122693973195656	0.153126509676528	0.146055514668526	0.185024319709257	0.161334021575904	0.213026019159065	0.180412973976905	0.16939507684388	0.193368207789193	0.15719805280238	0.184550196328844	0.136065023761449	0.177750936711608	0.113446133282309	0.15475251146601	0.170399723978927	0.15028930067158	0.150283863760561	0.188830750872493	0.174668018780679	0.140265771625658	0.116598066502899	0.113467177326642	0.165341001790693	0.153673583691958	0.181475449185923	0.214075818326247	0.187846441312213	0.13052876077944	0.170999619429124	0.160675416203415	0.158868068730788	0.181430460740383	0.155325450110443	0	0.182505784072542	0.171101759450654	0.141700288820353	0.152285485907792
"Control31"	0.174228175681755	0.141403224414016	0.19357802570448	0.164888683784215	0.201242847607026	0.172635517795745	0.423755116988771	0.167518617703459	0.136064698539081	0.190864338805105	0.148377338766582	0.170950185044354	0.17540952240329	0.163335580816548	0.166586072790689	0.16986799518554	0.185484217400162	0.160143265776697	0.175629343800894	0.150033270025374	0.180164242480145	0.191128370714042	0.218183281110343	0.205049039947065	0.227060019751887	0.219115003243414	0.171234597926382	0.149088192233592	0.15382125204725	0.169883057273098	0.221572817143937	0.182661971431508	0.145714718951329	0.196791776919838	0.234690376291297	0.199499215245403	0.173644760154421	0.192815753516806	0.17895684930455	0.198901830022246	0.174299073091196	0.218703797877823	0.177072150204723	0.232460350473229	0.249931677745765	0.198970354238351	0.188411568610866	0.219568990897908	0.239428281267609	0.221272070645271	0.147097773441765	0.166310146467586	0.173268349402972	0.211432475693825	0.193273991109828	0.279503156824945	0.236463925012115	0.194060759979107	0.206783814361624	0.193180789102746	0.181555967946306	0.20713515910488	0.191415132543687	0.182505784072542	0	0.220705400392414	0.178649102169468	0.229085795195288
"Control32"	0.20515377397118	0.16309959423707	0.181768765497603	0.179173824193635	0.198236424272104	0.157539441592322	0.407925388816956	0.176837939789282	0.195359280108998	0.216008759474533	0.176243044369147	0.198413739833018	0.176169722318107	0.176606945583003	0.207943827055106	0.224654812773237	0.163306142338746	0.187847098367301	0.210470554681549	0.190336230639742	0.193210323048319	0.128334877353369	0.173974974762734	0.143863150192686	0.12913641174797	0.124434081698011	0.17420889282769	0.180185158456659	0.153855581662382	0.190380147830757	0.157578210069578	0.163256517948759	0.204201927727941	0.221397328054119	0.194692811039483	0.181828262838181	0.115323873626016	0.189833370824551	0.166038765041813	0.181511726167109	0.175706536879473	0.113647974110062	0.138125720641365	0.146033399055816	0.162707272337981	0.150834999390652	0.135299413247115	0.131355475245688	0.112739470862817	0.127351820004125	0.192493549218311	0.145324355225103	0.188947456550716	0.195379735046687	0.206593819453865	0.157142383179869	0.114378778010676	0.144093601020966	0.128732325107787	0.117953703774734	0.1930637207174	0.0976993712502116	0.143587675759768	0.171101759450654	0.220705400392414	0	0.137279313136322	0.105251049479901
"Control33"	0.179301256275444	0.141495725358855	0.165402525739003	0.13693775971962	0.140676359607295	0.114478818977132	0.380092361885718	0.154876355717384	0.172789833359764	0.190136893544326	0.136144403064395	0.178901076459425	0.143803404475232	0.169742310586178	0.163516736923748	0.198619717275921	0.120824736427151	0.153751283524358	0.194617930941972	0.161925438742042	0.178920473333818	0.158650308515664	0.180174818888004	0.168307059386368	0.116453711433432	0.137072207854048	0.153933620019327	0.160417089231887	0.132550786844545	0.17243915582833	0.173460957254503	0.141637035932753	0.173343828524026	0.198266960433898	0.245390375491101	0.165865901834963	0.15455006989522	0.154383485893536	0.169025695496955	0.125473623627378	0.144464763417798	0.136724856364507	0.120694875744472	0.176919713830531	0.173314282441287	0.129363077681335	0.154662266433812	0.150979803115386	0.18536978826554	0.143334489377976	0.170851748275937	0.129005217467748	0.18760291776194	0.193216451993306	0.164740013273361	0.233802109979889	0.1611525359174	0.131410464066819	0.123799257782064	0.112670898953359	0.150113532854203	0.130685799664851	0.16420935137257	0.141700288820353	0.178649102169468	0.137279313136322	0	0.117055382335241
"Control34"	0.177981020332224	0.161707797697964	0.166510648899414	0.173289048772985	0.162913600031095	0.132444766415838	0.389260025285167	0.16247475097732	0.201735868707989	0.210998495155928	0.176934905096991	0.182271403930282	0.159749559409662	0.175492919127678	0.19923963351036	0.215619064665685	0.145643080459587	0.190153295657007	0.204280873851579	0.182171514779999	0.186169937539665	0.132793421240607	0.180168402525784	0.160825395594907	0.110400596067112	0.118443106407964	0.159697771003785	0.172139060243904	0.139515333617075	0.172978152409099	0.136305796669069	0.14846163369181	0.189484372988112	0.219063365765969	0.218200625154593	0.183851733550603	0.146896836575908	0.174123115404624	0.163094362051976	0.163247674288739	0.16688586937104	0.125595989505775	0.113158667754074	0.141568904799351	0.130972300334088	0.122026294750129	0.127479319639559	0.150704586834901	0.144873206309194	0.129435807903037	0.180506951426154	0.13338255868763	0.195059575235759	0.176616286953202	0.197762857122512	0.203091107263425	0.136349204405412	0.115411012369015	0.124499287434869	0.104756491764561	0.174452954376422	0.111050490023323	0.155934989609127	0.152285485907792	0.229085795195288	0.105251049479901	0.117055382335241	0
