"Disease1"	"Disease2"	"Disease3"	"Disease4"	"Disease5"	"Disease6"	"Disease7"	"Disease8"	"Disease9"	"Disease10"	"Disease11"	"Disease12"	"Disease13"	"Disease14"	"Disease15"	"Disease16"	"Disease17"	"Disease18"	"Disease19"	"Disease20"	"Disease21"	"Disease22"	"Disease23"	"Disease24"	"Disease25"	"Disease26"	"Disease27"	"Disease28"	"Disease29"	"Disease30"	"Disease31"	"Disease32"	"Disease33"	"Disease34"	"Control1"	"Control2"	"Control3"	"Control4"	"Control5"	"Control6"	"Control7"	"Control8"	"Control9"	"Control10"	"Control11"	"Control12"	"Control13"	"Control14"	"Control15"	"Control16"	"Control17"	"Control18"	"Control19"	"Control20"	"Control21"	"Control22"	"Control23"	"Control24"	"Control25"	"Control26"	"Control27"	"Control28"	"Control29"	"Control30"	"Control31"	"Control32"	"Control33"	"Control34"
"Control11"	0.15505758898829	0.189407602346317	0.263297348751208	0.158014259777281	0.186100689021257	0.203958497102291	0.24051167121263	0.122008177725019	0.204696241168485	0.128451001428942	0.170051396656159	0.258278877488947	0.146828522154468	0.163535759836202	0.222205225818703	0.168626973825506	0.206541886795812	0.166618649023855	0.145505688343517	0.133790279341878	0.162295610827486	0.11927350301461	0.134987413434772	0.276134023039693	0.398677657887455	0.216854455461941	0.132384758733801	0.219382014676979	0.145456230711354	0.165338388126152	0.14702982397691	0.139308293862334	0.173475027721055	0.105866178107858	0.510852736519327	0.187134105456036	0.2918531559532	0.133023380118696	0.360584518083963	0.12862319348964	0.22626992678669	0.284826933654938	0.153140795446393	0.228459713859036	0	0.43331262986391	0.268532849447132	0.221936771540717	0.241606193231581	0.219814250077072	0.127312640086494	0.157483176689322	0.461531098302167	0.231147950203514	0.159622077715663	0.110242480873666	0.274843732870371	0.303532820226896	0.198156918761698	0.147308437143025	0.240245101945442	0.163940743385188	0.196617859036933	0.288450292606132	0.0995937711909448	0.222829100915147	0.189615643600546	0.231426367031641
"Control12"	0.459917354172098	0.470414220916379	0.341815210633994	0.410945315734162	0.473053257782876	0.412661392121258	0.511843548798973	0.43851569387092	0.264314270236401	0.476754412769984	0.385136005421794	0.503997921675924	0.379210185170784	0.449950493637899	0.258092850562902	0.47198498151151	0.507924490292591	0.47603913542207	0.485670471809563	0.46234141744869	0.485501376992551	0.408001523080512	0.477857349752758	0.515687215151295	0.168095210089594	0.260896300932063	0.414986114933125	0.256387608221854	0.455802478281151	0.427515271721732	0.472154179753619	0.49884241472399	0.478185174803065	0.466166636665224	0.134013790573112	0.36860107176734	0.211014328166361	0.408474627576855	0.207738353772359	0.354888787742325	0.366611508921741	0.484489044966567	0.341134486558774	0.296690884845896	0.43331262986391	0	0.214432122237531	0.346173996818453	0.338875734613582	0.47521874053898	0.478246761297482	0.49456054138384	0.212589862630326	0.363069625822038	0.409761071750499	0.385765870885846	0.245462599197259	0.222317032752861	0.358399044024542	0.462465528372194	0.496439034607973	0.478076620866651	0.448932017843213	0.268089624387108	0.430075226967688	0.255181767445813	0.453311407973456	0.502355297231699
"Control13"	0.287965024667768	0.297245030356436	0.209181922954507	0.274981397415691	0.319291560605434	0.267243603531273	0.398696695579958	0.279840386635796	0.120453287933181	0.320080554281759	0.239551584787417	0.352344398533632	0.242258856533069	0.283178214773039	0.118786260783569	0.316543969473558	0.366852043699216	0.3056144496468	0.317689408584766	0.308097608334019	0.346207572122588	0.239371233816205	0.323527304886804	0.383801281561182	0.217333658616403	0.139630048489568	0.27111140254673	0.111976232428596	0.304070134631644	0.259298439777031	0.322406499789195	0.339769294354739	0.311172923169456	0.308131501064563	0.300114120081053	0.219865400733065	0.121252096792515	0.270058807073452	0.184078822124532	0.200289604461991	0.253654342390829	0.341412474376433	0.188008434691485	0.156742353302433	0.268532849447132	0.214432122237531	0	0.192147386557873	0.200901303528862	0.308863423475416	0.323448807322678	0.342987595248225	0.299739868423226	0.200860861003986	0.250230317331287	0.22308139275588	0.132244898599978	0.0960089165636605	0.1801558691315	0.28731357652904	0.342279134689798	0.32116278613202	0.313534590980632	0.144246243400907	0.279650036147477	0.134872877033927	0.294573229659711	0.37436628431883
"Control14"	0.188381823681854	0.164383991989943	0.168441837641804	0.216803049853256	0.239997284199109	0.17862725604232	0.346960088119255	0.207937085846104	0.189791383448087	0.256974621185377	0.221834037147452	0.235976778732788	0.232373338464367	0.187488242729892	0.20593253004078	0.234514120584809	0.311461422433207	0.204286659124648	0.293016928432325	0.258473370434251	0.292832401351639	0.162197480501755	0.276923330369758	0.29216967410392	0.326602263800891	0.221997744471594	0.252020714852413	0.18277711445074	0.231825955897973	0.159951735335525	0.30019267597009	0.289409233712267	0.213574861900623	0.245225960424373	0.433553874424037	0.145639090878311	0.199039256930907	0.216279431255745	0.276187832396311	0.184391270253491	0.232248140718974	0.217623265200959	0.211733452539148	0.145831410941863	0.221936771540717	0.346173996818453	0.192147386557873	0	0.134535333305849	0.185029741838214	0.263749480132782	0.310723847969606	0.398609585347049	0.1389360227	0.175759575114804	0.199434219333812	0.175476642554304	0.177793564581367	0.129307787619469	0.215571534396229	0.235268453557324	0.248532894839858	0.236027318551254	0.162887715897361	0.238616839996654	0.179242443185477	0.191607753008369	0.284416135752961
"Control15"	0.197506654452317	0.197033193603071	0.179150758665648	0.234752173034228	0.239532222842153	0.167284966730031	0.371370564564823	0.224481180175931	0.19606536524208	0.274281346298437	0.238569893615028	0.212217980432935	0.249074091211026	0.193936600658757	0.222370963098853	0.248978593319319	0.324041158195227	0.209181808150657	0.320510784518109	0.27352137143207	0.313022670414477	0.199054597230254	0.302018184691275	0.282200835015641	0.323327447108975	0.230452364706475	0.272527104989624	0.192902890258447	0.255451453808466	0.17988183109382	0.32459074859398	0.314847017791988	0.223649150746212	0.268928545157924	0.427844821360618	0.20249541712689	0.186079013029951	0.237163627549085	0.272142641298016	0.197280134124497	0.250234523330752	0.202817474397893	0.224251642689821	0.119155626032237	0.241606193231581	0.338875734613582	0.200901303528862	0.134535333305849	0	0.180552656752825	0.287160718652636	0.334248587781385	0.386242614953531	0.158211704966718	0.177883284443342	0.221618217934886	0.158304682792245	0.187542080998182	0.130342911113036	0.244253179957579	0.226542633344134	0.273411911057744	0.28690139563602	0.163125089824867	0.260206760334831	0.15878876857729	0.187832846782298	0.293386889006394
"Control16"	0.134889660380319	0.10825879067202	0.21835947733215	0.214453882701709	0.164743881578768	0.162710203995745	0.309258142475769	0.18186518686672	0.294544488496976	0.2104292779383	0.259369800975647	0.140498117965907	0.28439372194014	0.139118791822537	0.323395590177171	0.163500290177029	0.251235078279409	0.123556758862276	0.278572430515481	0.21780362290039	0.249490195633091	0.182820782915089	0.253457234661996	0.202026069712331	0.442861032638905	0.330621714603761	0.287242462037484	0.291715252018799	0.190057008916318	0.144086669545749	0.298165821482819	0.255082878815778	0.14289587593967	0.199224877474005	0.565854762327925	0.228109007486344	0.305022982530463	0.230764979463559	0.375576634980357	0.258302175891428	0.279479651305208	0.144280993944315	0.301104321073779	0.21953479713529	0.219814250077072	0.47521874053898	0.308863423475416	0.185029741838214	0.180552656752825	0	0.217306405082353	0.292147630415632	0.488527766759138	0.192487679663568	0.13992929762336	0.250699772227282	0.270260753278115	0.299565102192059	0.179299422712646	0.174106413746834	0.131336904138844	0.198507592528656	0.234639604406197	0.26411119869015	0.244289351200048	0.262437524259048	0.118827810671303	0.200749835679555
"Control17"	0.171078560239232	0.203392270277621	0.295430744386747	0.178236789612108	0.161347540848	0.230336151146075	0.225397806155263	0.122127403034891	0.267536262319883	0.0773310916421842	0.194623145364315	0.263894583826478	0.165046709264541	0.153537201440049	0.277611582494677	0.14904478340873	0.149270351143557	0.155410957581022	0.14647428132674	0.102202906822584	0.116377233171423	0.134466427853387	0.104168308886079	0.272929176119594	0.442035858432711	0.267999006933456	0.14235635609398	0.27584956922925	0.121511779007827	0.197511435062055	0.139373730829318	0.100796018654932	0.162148481520127	0.0998459264248953	0.554337486313687	0.204094876176994	0.338435732759633	0.124898174726723	0.40795335735593	0.165801536291325	0.243638324054449	0.297643581691813	0.193012806089897	0.277542187242683	0.127312640086494	0.478246761297482	0.323448807322678	0.263749480132782	0.287160718652636	0.217306405082353	0	0.123680684471045	0.499095120547736	0.291745325577444	0.172182584245015	0.142292025747916	0.328022000971779	0.366824252830592	0.245084604542526	0.134366881639048	0.231393719742695	0.116051004299605	0.169489002149033	0.337958774605581	0.139560163618857	0.261418265586303	0.184271674996135	0.222311989296215
"Control18"	0.221098779834836	0.265099652968076	0.342989013853389	0.24236837549844	0.234345865484972	0.298745537989629	0.280156335657219	0.1751267873374	0.282700369820635	0.123374778521921	0.23036595192051	0.319600988880628	0.165424098703903	0.227539556077513	0.284724411319206	0.230942651086701	0.193825357391753	0.221169787328159	0.120791901782228	0.147833199172644	0.160494828905142	0.197362899581835	0.113179499224704	0.34247990588004	0.458943043338862	0.27339752685296	0.122933166792215	0.291265470442074	0.205386409270464	0.244049842002933	0.0752980848059093	0.111637746344183	0.223739338957062	0.165432959454773	0.562443965281175	0.248271418437686	0.365630695489714	0.190219828130435	0.430533552471581	0.178431408260365	0.28969305280724	0.350459592974848	0.184421417605463	0.312434463110631	0.157483176689322	0.49456054138384	0.342987595248225	0.310723847969606	0.334248587781385	0.292147630415632	0.123680684471045	0	0.510246288490591	0.328178247850962	0.250476485175525	0.154113847648499	0.357175191674299	0.394285465671123	0.284044874213609	0.182009083785373	0.312611258951958	0.183435489298498	0.226033063553691	0.37721964557267	0.147680898220906	0.302576846449955	0.260289946316457	0.300264768822047
"Control19"	0.482575354630883	0.484473042500322	0.349458389425296	0.425277813175271	0.495671528475913	0.452584128969161	0.532149659815268	0.460521449315424	0.302973766225973	0.494457608709995	0.414541829868698	0.517871922536913	0.377934669740265	0.476329011250842	0.330602536681299	0.48840652070123	0.529557733054889	0.493039309461287	0.50090135606028	0.48410892502496	0.504841211615324	0.44002179283528	0.491704432309664	0.527299540194253	0.151953805273795	0.300011154589706	0.427879957303648	0.311390540833778	0.480976959634379	0.439757980880622	0.486557692269014	0.519903971676154	0.500953551565488	0.48837166775858	0.250669234288511	0.375479837598884	0.293781968897426	0.444909258146681	0.168019381756639	0.402250501255384	0.406571107010244	0.502495343631521	0.389743010976715	0.313572602885235	0.461531098302167	0.212589862630326	0.299739868423226	0.398609585347049	0.386242614953531	0.488527766759138	0.499095120547736	0.510246288490591	0	0.403840472717982	0.438487721806643	0.422212454192521	0.262051749283349	0.305938863736718	0.401352008495765	0.476798392238319	0.517849569498901	0.499903871646056	0.469764267012502	0.342155635746289	0.447139387952813	0.330699353113081	0.462729273994859	0.522527705430159
"Control20"	0.201026524476816	0.177003651743568	0.175805751934661	0.23207397557376	0.257440594788503	0.186113162767517	0.371399466391658	0.224580694858824	0.201113054283019	0.284402451998191	0.229090098967844	0.244997263706005	0.240640346418655	0.218092793367483	0.231988469432731	0.249953537085533	0.333808710315569	0.221419758900587	0.307508018161955	0.273012812653736	0.318526005262698	0.199886709538592	0.300701614810149	0.289236436063986	0.340384292387109	0.239085831772355	0.261289026308188	0.191627738387488	0.259701889836045	0.156084011419678	0.308890604365732	0.313151974145754	0.235898879829044	0.265153891255889	0.457942969289211	0.196853375845001	0.223330334360245	0.247134479311594	0.274834734456824	0.206610325156103	0.257488056217091	0.227320246286382	0.237608443644276	0.159360657492652	0.231147950203514	0.363069625822038	0.200860861003986	0.1389360227	0.158211704966718	0.192487679663568	0.291745325577444	0.328178247850962	0.403840472717982	0	0.185583438410646	0.21847012523045	0.182239779395401	0.179197204782127	0.125093904512332	0.240303446894493	0.238021901459133	0.278701906885873	0.284062578806761	0.168502114526736	0.247236255828061	0.209871340888742	0.210587950421855	0.297200077095476
"Control21"	0.144394933822436	0.157182129055299	0.200064853932663	0.142134544230798	0.124927221574594	0.129469363998866	0.261688536041413	0.141642033854035	0.218147330895109	0.170864672967984	0.190076350585243	0.210834137524695	0.205822443541027	0.113696448236996	0.246497899278243	0.131493276632389	0.213300542242826	0.131104070575165	0.235296776152318	0.167922368717313	0.194040306050733	0.114376136826106	0.203990033709462	0.212874968871319	0.37715198787497	0.24682099429391	0.209433127195915	0.218645455134696	0.135719115613827	0.140701216505543	0.242204632946759	0.220921630601342	0.154734889998024	0.158138897232453	0.497638541335701	0.173847937474812	0.25618381606468	0.139400330157947	0.324285422174296	0.180010938919453	0.203115145228168	0.226771608672264	0.217831583655274	0.176427248085855	0.159622077715663	0.409761071750499	0.250230317331287	0.175759575114804	0.177883284443342	0.13992929762336	0.172182584245015	0.250476485175525	0.438487721806643	0.185583438410646	0	0.171739413523292	0.232205496460311	0.268788797574958	0.143111256278743	0.153800728893752	0.157715527600168	0.160595378014219	0.181569297101125	0.228977313188689	0.181048980485181	0.186647125485518	0.123657962432014	0.193410060696704
"Control22"	0.193107503805792	0.230437072460779	0.234594624586286	0.178268582751303	0.210884260991674	0.21524007636369	0.274541443087904	0.147303843553785	0.169346850304037	0.145981010364017	0.156594518505537	0.291105482739198	0.104876069264409	0.192853041370382	0.176939721669573	0.20703864962927	0.216800107699039	0.199947718312422	0.141864206685089	0.142774554900013	0.191455238222234	0.119270247345287	0.138523549537735	0.323420390357383	0.351352817107097	0.166932869155575	0.10111140848784	0.180076692661699	0.177741791291996	0.193233396925515	0.138330636185413	0.146098874740065	0.202752754918682	0.153073264788686	0.464670174217177	0.157650314124598	0.251046375684892	0.128000088640098	0.319695088631774	0.0805888669564316	0.205771894285031	0.30852645404559	0.0944102513040923	0.199399105917046	0.110242480873666	0.385765870885846	0.22308139275588	0.199434219333812	0.221618217934886	0.250699772227282	0.142292025747916	0.154113847648499	0.422212454192521	0.21847012523045	0.171739413523292	0	0.239903031370258	0.271321776257366	0.171773022586496	0.158219578760449	0.279503587327968	0.174492760330159	0.203296794418116	0.255432417745164	0.133406664101677	0.194442924662613	0.210773650499632	0.286211771155077
"Control23"	0.258708112715532	0.265719470120994	0.161023157157677	0.259820599880134	0.300511958433412	0.230084303632365	0.401788012194513	0.265746871534345	0.125331875947993	0.32151069625417	0.241633266839686	0.299110319447887	0.231494935599798	0.265361299387739	0.169108224631176	0.297748078693762	0.372463146172922	0.279464226324219	0.344662456998571	0.309785697851888	0.351108376056354	0.235519485322005	0.335136158694168	0.353177178787721	0.200056128377759	0.154427476593436	0.278493674421061	0.136661760847061	0.301633231033968	0.225612487052991	0.338929430583351	0.349094796053269	0.283095984876648	0.306651652352855	0.339950847886734	0.203127101657147	0.110376746631235	0.270049870969666	0.144370241677599	0.20577969998179	0.259812195553403	0.30449606948659	0.220439163400533	0.0933286125479935	0.274843732870371	0.245462599197259	0.132244898599978	0.175476642554304	0.158304682792245	0.270260753278115	0.328022000971779	0.357175191674299	0.262051749283349	0.182239779395401	0.232205496460311	0.239903031370258	0	0.124834557198924	0.177791030494327	0.286872414823571	0.306573415316658	0.316787248585796	0.314488986164241	0.147924925231435	0.280459415464775	0.135745393624764	0.256588763888223	0.350259422455325
"Control24"	0.295702995004089	0.289922591115756	0.202348036940583	0.295210253848715	0.340594061484241	0.264301551691368	0.432301405108936	0.303432403393991	0.154140974508059	0.359285143917459	0.278117150660801	0.342995621859519	0.285099098869659	0.301116901487813	0.162270702603661	0.335793020989205	0.405554579152915	0.31742096854957	0.369834112493667	0.347486336837657	0.38504857806671	0.268495331005997	0.372056370484937	0.374237425569488	0.228920702582865	0.182974272851435	0.318339340695328	0.14292524705884	0.330105709219304	0.260717699606781	0.374378165269075	0.385476641902829	0.326377101889033	0.339765756976161	0.312691232299583	0.242579338544364	0.128513007879652	0.307453937372114	0.182712698345443	0.245497045210267	0.281788894499693	0.315652487662164	0.244459285169397	0.157297077046058	0.303532820226896	0.222317032752861	0.0960089165636605	0.177793564581367	0.187542080998182	0.299565102192059	0.366824252830592	0.394285465671123	0.305938863736718	0.179197204782127	0.268788797574958	0.271321776257366	0.124834557198924	0	0.187378440882932	0.318285390358048	0.334966977003762	0.355804514073188	0.345185913464077	0.124179670006861	0.316818158244994	0.156377831061621	0.30304870663638	0.376471731766793
"Control25"	0.175768229777111	0.179515044748413	0.160054859244265	0.201960404731341	0.211316808283583	0.16462880932777	0.339197688680192	0.190215418623352	0.17913236126878	0.231795324881581	0.204708370217329	0.233705920909792	0.208047971869943	0.173823094912605	0.20854945063431	0.22353699251718	0.284777972724389	0.187836601053172	0.259738618929527	0.23120672396601	0.274805209240288	0.156534843122768	0.249220298023421	0.278216155871597	0.33398840752804	0.214018574737663	0.223669426842294	0.175760099753456	0.224245927360737	0.14853138049576	0.271656577961936	0.266169384177368	0.203202374335625	0.227506736516046	0.446929549746925	0.167987090882159	0.211126869719577	0.200916031942129	0.273791697917261	0.166143205774716	0.220370006610097	0.226238395149842	0.191691563441658	0.133451368743201	0.198156918761698	0.358399044024542	0.1801558691315	0.129307787619469	0.130342911113036	0.179299422712646	0.245084604542526	0.284044874213609	0.401352008495765	0.125093904512332	0.143111256278743	0.171773022586496	0.177791030494327	0.187378440882932	0	0.192528205925663	0.221796233384961	0.231952487826175	0.242082940244373	0.163127758573104	0.211403514679333	0.173101695909733	0.180459924270967	0.282104752313852
"Control26"	0.142917504153435	0.163312755929881	0.251942062034474	0.188522891339357	0.166192481736969	0.212354070397583	0.269715115212012	0.133203241532648	0.242048938758684	0.130566229294264	0.200365785074117	0.228030743375861	0.189440688399729	0.146260406691967	0.259270331629397	0.153735974584133	0.196134703990588	0.13443685459913	0.17725720931025	0.141228948981187	0.177810832289272	0.127022208143275	0.151250175271375	0.26073544333777	0.425092679873792	0.259023522978013	0.182100549601008	0.244696619413358	0.156255456457786	0.156701285725905	0.186642762328907	0.16014681704928	0.145171198002457	0.13708381547488	0.544730024697214	0.191430499515671	0.309973647765776	0.168556633080897	0.374318972426269	0.174710052532723	0.246328309862696	0.241018127293907	0.204985612618117	0.23296289574382	0.147308437143025	0.462465528372194	0.28731357652904	0.215571534396229	0.244253179957579	0.174106413746834	0.134366881639048	0.182009083785373	0.476798392238319	0.240303446894493	0.153800728893752	0.158219578760449	0.286872414823571	0.318285390358048	0.192528205925663	0	0.213745195426858	0.152200919300311	0.184588903923067	0.293192276104246	0.145942515723982	0.247033073644241	0.158026993715735	0.227081025663819
"Control27"	0.16870416099919	0.157968942672924	0.258388085046769	0.206181373095516	0.153566607191815	0.149158940290571	0.295148830529989	0.210680075443159	0.32064199566625	0.226064470686272	0.282538948240101	0.186802514538808	0.311303846904285	0.152252395073515	0.34896109053053	0.152814021267682	0.243131460053339	0.142442775389082	0.299744407837899	0.227050596181074	0.242312919423082	0.20611904771941	0.275613661822653	0.151860684610983	0.46898169392126	0.355897305663128	0.311616141970587	0.321482291518998	0.189771359484379	0.186146917577403	0.319544818750004	0.270666202040156	0.169872955553561	0.211945023463817	0.58509768975417	0.263618292570345	0.33275731583451	0.228099078161013	0.407868101569644	0.280772513282226	0.296833191410589	0.218144096588208	0.325564994807378	0.254866657609307	0.240245101945442	0.496439034607973	0.342279134689798	0.235268453557324	0.226542633344134	0.131336904138844	0.231393719742695	0.312611258951958	0.517849569498901	0.238021901459133	0.157715527600168	0.279503587327968	0.306573415316658	0.334966977003762	0.221796233384961	0.213745195426858	0	0.203730979095429	0.24753031909236	0.29923773543623	0.269575811532558	0.273563919144775	0.156138845057367	0.167034095258903
"Control28"	0.165721301254986	0.195612028122894	0.27753763975343	0.19581341055534	0.10963346232475	0.205209334370219	0.230271132062064	0.150395171162185	0.278322233721303	0.129279009474853	0.214699690663542	0.235940781378427	0.211703897368591	0.140594299955888	0.288230117683194	0.153869736588336	0.106734239035634	0.147836851454734	0.18518561583915	0.117385709154938	0.158048917400302	0.128679607699835	0.139157793567142	0.264268259866158	0.442681900284213	0.290968182810854	0.194444190407857	0.284482449410655	0.139657206812946	0.191524296253546	0.190325786528732	0.139073086904032	0.133277842831869	0.120027623690779	0.558204964070034	0.213189771772768	0.325950518976701	0.125406135257936	0.404307806294712	0.192053254451732	0.256705278450951	0.277730356782313	0.228443596074284	0.269672526612365	0.163940743385188	0.478076620866651	0.32116278613202	0.248532894839858	0.273411911057744	0.198507592528656	0.116051004299605	0.183435489298498	0.499903871646056	0.278701906885873	0.160595378014219	0.174492760330159	0.316787248585796	0.355804514073188	0.231952487826175	0.152200919300311	0.203730979095429	0	0.171532425755071	0.325691627877742	0.174274856618072	0.254802112992616	0.154209968928613	0.217941426420027
"Control29"	0.213487309854595	0.222604644663186	0.280230777833819	0.190266088407688	0.200228919849893	0.237160471446981	0.239272320315645	0.193497849202571	0.274037870352958	0.186146862185084	0.220195422322839	0.286706579097041	0.223314525839535	0.194447517420735	0.287266743773077	0.187506417658108	0.221046639519951	0.2072004162649	0.223658697807136	0.178044104598291	0.184116169366372	0.143001857934262	0.189191640139651	0.283501152405838	0.406610574550436	0.276345780901653	0.207115083606486	0.268459014999653	0.167571999008048	0.203056839523116	0.222275552605264	0.212636835050476	0.214335458702251	0.175886352600663	0.527335221915255	0.165561181089699	0.32510506603036	0.169674145633635	0.382980133339691	0.216467840793272	0.220726586784502	0.307921980559434	0.233425143377451	0.267833879721205	0.196617859036933	0.448932017843213	0.313534590980632	0.236027318551254	0.28690139563602	0.234639604406197	0.169489002149033	0.226033063553691	0.469764267012502	0.284062578806761	0.181569297101125	0.203296794418116	0.314488986164241	0.345185913464077	0.242082940244373	0.184588903923067	0.24753031909236	0.171532425755071	0	0.314745081990925	0.193228791844081	0.259177328181294	0.212657162294218	0.23617937816924
"Control30"	0.273626616912504	0.271403138838567	0.154990598416719	0.266674140324149	0.303592893591579	0.236346823486462	0.398273657195956	0.279195619953006	0.179853822333227	0.33478063754931	0.257948808398877	0.313000311976853	0.27563293926133	0.276378905670208	0.17919629924246	0.302963983328236	0.375521670402854	0.291872655321871	0.350036685761345	0.326008903557366	0.358398114793565	0.246647978795419	0.348540356194025	0.343478799155478	0.25872750251576	0.205739782323106	0.307503816259286	0.159640976921526	0.300348762488022	0.24095064958858	0.362104932301021	0.366611899097972	0.301113401914182	0.317922968152651	0.360172600744727	0.22488476593671	0.159830821832169	0.282287429731435	0.210612450958703	0.238998984918919	0.235708290393849	0.28501654928136	0.237785571255421	0.147151260066098	0.288450292606132	0.268089624387108	0.144246243400907	0.162887715897361	0.163125089824867	0.26411119869015	0.337958774605581	0.37721964557267	0.342155635746289	0.168502114526736	0.228977313188689	0.255432417745164	0.147924925231435	0.124179670006861	0.163127758573104	0.293192276104246	0.29923773543623	0.325691627877742	0.314745081990925	0	0.297140124908308	0.159756651937101	0.267338153183388	0.3386172563346
"Control31"	0.177565331297314	0.218816314278557	0.265180621914868	0.166362456243943	0.206827038400482	0.22958452127865	0.227276309525389	0.125757183872969	0.212946280323829	0.131781830413466	0.182845012144864	0.283391903359658	0.134441898221274	0.188115086300858	0.234264116356083	0.186117622437494	0.208525743600931	0.183852479024884	0.163573653545209	0.136842176293855	0.165522916486848	0.136072577895429	0.134053540666791	0.298336402384722	0.386971439258274	0.220198205675637	0.121774759860634	0.216372522347136	0.164608600107189	0.176802445793425	0.141105792425099	0.156344216992368	0.193964749854827	0.123645912210401	0.508214610102137	0.184426550125238	0.298327325989202	0.146135071422957	0.351461066485605	0.147205979119783	0.216296911263308	0.305621370839173	0.163453172936914	0.235219467827325	0.0995937711909448	0.430075226967688	0.279650036147477	0.238616839996654	0.260206760334831	0.244289351200048	0.139560163618857	0.147680898220906	0.447139387952813	0.247236255828061	0.181048980485181	0.133406664101677	0.280459415464775	0.316818158244994	0.211403514679333	0.145942515723982	0.269575811532558	0.174274856618072	0.193228791844081	0.297140124908308	0	0.233141140423864	0.202382613428643	0.2423702585764
"Control32"	0.233946454185191	0.253706825701132	0.202259738960886	0.202351532907461	0.245226271789474	0.193005002801314	0.333989247640072	0.220984800644214	0.13676484161866	0.257734053007806	0.207410315952682	0.298857672644907	0.21328149171632	0.219351373846513	0.147863842307791	0.24237797674938	0.294574118851168	0.244969951431388	0.29622314889112	0.248690462549874	0.276231808276415	0.184529208623119	0.276169465532376	0.309822155100966	0.251977826497327	0.15916207197732	0.241511874932678	0.130346874715619	0.236151053931333	0.217653330575645	0.294161966602653	0.291739245182096	0.24682773817721	0.247149457893579	0.337420959232245	0.192711740230278	0.125710305698312	0.187920476607333	0.228984575703237	0.162804899239369	0.210260977586012	0.316238932066294	0.178756539218085	0.128419430601784	0.222829100915147	0.255181767445813	0.134872877033927	0.179242443185477	0.15878876857729	0.262437524259048	0.261418265586303	0.302576846449955	0.330699353113081	0.209871340888742	0.186647125485518	0.194442924662613	0.135745393624764	0.156377831061621	0.173101695909733	0.247033073644241	0.273563919144775	0.254802112992616	0.259177328181294	0.159756651937101	0.233141140423864	0	0.234055088905986	0.301087962027871
"Control33"	0.125556731881198	0.146407062693774	0.22251636776879	0.18554274993096	0.130400932731757	0.14573689611665	0.283007296688872	0.149979853829114	0.268140046865053	0.173018323281299	0.226473482934975	0.157225299644395	0.235819352148418	0.114442760883433	0.294903948338453	0.144247344417988	0.203045620582704	0.107875269924255	0.24616148939485	0.174382706121869	0.212123930194802	0.150479465779911	0.21148503088546	0.218736635586589	0.417512124945577	0.296262185481393	0.239275204861595	0.267602188787504	0.156435901453581	0.143516408939176	0.251761812966347	0.223336349060867	0.109294277296023	0.163712351227477	0.542903446521976	0.199816586986525	0.287029361743873	0.181376045204623	0.36031765732921	0.219196730316876	0.259191488745389	0.187715172581839	0.264374136629336	0.206791437997083	0.189615643600546	0.453311407973456	0.294573229659711	0.191607753008369	0.187832846782298	0.118827810671303	0.184271674996135	0.260289946316457	0.462729273994859	0.210587950421855	0.123657962432014	0.210773650499632	0.256588763888223	0.30304870663638	0.180459924270967	0.158026993715735	0.156138845057367	0.154209968928613	0.212657162294218	0.267338153183388	0.202382613428643	0.234055088905986	0	0.207505833093832
"Control34"	0.232399365253702	0.223971882408243	0.308472200304099	0.195653220728066	0.19067269205286	0.21708562421854	0.198163304746334	0.23661480041943	0.348007974711474	0.232668301074349	0.29180209918651	0.266620265196984	0.306536594554165	0.204347890734932	0.366295655013644	0.146240138834489	0.239080270961216	0.201211705980064	0.291016576218383	0.223526535887446	0.224828844000373	0.228085380488024	0.264807488138832	0.189741633762212	0.472671001138547	0.367382320566193	0.303995156332397	0.343577222299487	0.180674863947695	0.239498670191744	0.308514369367323	0.270609974310582	0.227391189194419	0.188830147397541	0.584198133683089	0.278795151104409	0.366193634687423	0.23234959007277	0.427843413527347	0.296388993986312	0.290955557803927	0.282295977701559	0.32701310380155	0.302571770392938	0.231426367031641	0.502355297231699	0.37436628431883	0.284416135752961	0.293386889006394	0.200749835679555	0.222311989296215	0.300264768822047	0.522527705430159	0.297200077095476	0.193410060696704	0.286211771155077	0.350259422455325	0.376471731766793	0.282104752313852	0.227081025663819	0.167034095258903	0.217941426420027	0.23617937816924	0.3386172563346	0.2423702585764	0.301087962027871	0.207505833093832	0
