"Disease1"	"Disease2"	"Disease3"	"Disease4"	"Disease5"	"Disease6"	"Disease7"	"Disease8"	"Disease9"	"Disease10"	"Disease11"	"Disease12"	"Disease13"	"Disease14"	"Disease15"	"Disease16"	"Disease17"	"Disease18"	"Disease19"	"Disease20"	"Disease21"	"Disease22"	"Disease23"	"Disease24"	"Disease25"	"Disease26"	"Disease27"	"Disease28"	"Disease29"	"Disease30"	"Disease31"	"Disease32"	"Disease33"	"Disease34"	"Control1"	"Control2"	"Control3"	"Control4"	"Control5"	"Control6"	"Control7"	"Control8"	"Control9"	"Control10"	"Control11"	"Control12"	"Control13"	"Control14"	"Control15"	"Control16"	"Control17"	"Control18"	"Control19"	"Control20"	"Control21"	"Control22"	"Control23"	"Control24"	"Control25"	"Control26"	"Control27"	"Control28"	"Control29"	"Control30"	"Control31"	"Control32"	"Control33"	"Control34"
"Control11"	0.548678016180446	0.704796163901234	0.869069632836742	0.581083710737155	0.558748593043714	0.526251719439853	0.749598479543668	0.705852088900495	0.43252221128922	0.517009044081099	0.354597562729975	0.608549242296684	0.54923393713088	0.485410700025469	0.456264526492028	0.538288594048137	0.462975430992881	0.656058900656927	0.398553010546915	0.444958902123342	0.536992877137224	0.408489041336381	0.49039694908613	0.552696072461222	0.720773761111708	0.496016005067429	0.460391539396128	0.486307656033031	0.391205405482733	0.557297741069669	0.475243738184015	0.447139514247956	0.559922131862494	0.514737295624625	0.744523050106719	0.606072366228776	0.621008383277078	0.366738099402363	0.814057096908583	0.331068268407125	0.704297265227919	0.811918366540276	0.383413345841335	0.551808039441232	0	0.708969016361564	0.582634340723225	0.573995357208204	0.597151034525944	0.678631612562973	0.477549057626544	0.563041523421818	0.93514961591604	0.556087668492443	0.444124070505357	0.296886948586397	0.602585242081529	0.626319928429576	0.509839550782651	0.485171134839734	0.728821788039993	0.502575879420236	0.629965657201107	0.655978958256629	0.670266466881929	0.613054316013971	0.582239726514646	0.666086078313628
"Control12"	0.869415884292628	0.951367981362836	0.849513615254108	0.80572394763999	0.808235830743846	0.418379050307873	0.926779913214752	0.862309467474848	0.558288110815047	0.919146238897855	0.593260867524173	0.873358923914921	0.881710623609967	0.707684433580099	0.398307033865106	0.903414394701626	0.903762753367509	0.949619377488969	0.872490674399772	0.871611835033212	0.934934459091907	0.573376235844225	0.91346945223487	0.810552009126838	0.538525360575537	0.437308649161805	0.846153395988091	0.393096071255316	0.727953357251403	0.855806510058307	0.87368675907113	0.956116792192459	0.942934459604784	0.925914851292451	0.135014386823622	0.90366762393692	0.185155844434005	0.50073406216835	0.756140548857696	0.450852970614152	0.664361328515492	0.874107931906808	0.441334637995531	0.548703708240262	0.708969016361564	0	0.235566411742467	0.490107758476548	0.291909582162302	0.926927546468087	0.934745229145174	0.934233320909435	0.88307797864401	0.567492971769879	0.581058309525331	0.601685246632985	0.457875750638007	0.228848146160183	0.464932181610966	0.929798394259079	0.918376711844567	0.864444628920838	0.905942227260863	0.436226333973985	0.885454736887639	0.158414445492276	0.802940313895592	0.930414997921711
"Control13"	0.75866475182307	0.836076015341292	0.852607105158874	0.788843777975916	0.733547439318882	0.386302037782478	0.864813051992005	0.839252630064573	0.486427716185315	0.792021653078528	0.481400717830711	0.737756926599697	0.82041781023893	0.612290364896184	0.305398736415371	0.786295376487594	0.778253137783382	0.842316816500678	0.690586586578668	0.750118929360741	0.81277306625988	0.443434347536399	0.789327586078071	0.751823932071492	0.605416029197409	0.387156531240757	0.793985549574186	0.324711469636514	0.610276157496683	0.79890258189996	0.788725437402817	0.799204730745786	0.801229112978838	0.788909235784618	0.274337823204523	0.811755366523818	0.19104185058139	0.416063503778132	0.756081534434043	0.336844051142726	0.644295117375873	0.797399982297053	0.308690447215998	0.564734215343703	0.582634340723225	0.235566411742467	0	0.469529579326827	0.255019043650488	0.840192466011047	0.820101529469873	0.831841325173073	0.931821634536383	0.456707378496504	0.510288519571338	0.479423649213091	0.46916033555882	0.198322819498927	0.292039881164336	0.796072912039328	0.858130081253306	0.77887569375511	0.794162290997641	0.414549621403151	0.817006672258918	0.207545820543811	0.731832756138774	0.863564969022741
"Control14"	0.667876895316803	0.59092860173209	0.818485517406601	0.66375385889767	0.666824818362783	0.373596029604401	0.860379836488928	0.777995519533165	0.489684070797037	0.803125649006131	0.466856546237828	0.600144051214207	0.866848279074281	0.522162970309463	0.41846877223779	0.720793791691208	0.739762091219778	0.744704955069776	0.779059347980815	0.736104899400832	0.795858687379862	0.417621793495756	0.769649134990182	0.668646529592895	0.597866154528837	0.46880846774035	0.796168565034027	0.411378696949736	0.535661538338721	0.726166967052598	0.849372055576757	0.791095436736151	0.731063591294696	0.805441877165666	0.535834384632864	0.726290393990267	0.462449874659855	0.536036240652235	0.773019266897394	0.505411301830798	0.606355006087318	0.62545967198262	0.519385351619815	0.452727952808423	0.573995357208204	0.490107758476548	0.469529579326827	0	0.369943885594862	0.570399203721834	0.758648616801746	0.811163340179861	0.922249611474895	0.399262088254453	0.415404849739184	0.505312636098387	0.49124899784019	0.399913608086421	0.450763778078035	0.684137073681756	0.711794561489845	0.6813381000394	0.796493490950405	0.374135152915343	0.813305483717365	0.485340147928258	0.576669838492637	0.641465997466114
"Control15"	0.730918001336237	0.769713664796953	0.857307432690566	0.717905072019269	0.689595553865399	0.334263490700016	0.888982396366276	0.808076658329312	0.47926643522093	0.804271779161923	0.513990109837141	0.717033517823933	0.872670350041016	0.54552131254064	0.366232276881783	0.774693501711193	0.767673571285661	0.800310207923246	0.800160038555587	0.766536325902687	0.830935771732038	0.440270961298288	0.846837301705948	0.698370652972069	0.589855379188369	0.45628717373552	0.818370710867204	0.380300740644915	0.586070617154627	0.765538481367838	0.858280736777273	0.859788840594636	0.77440023200632	0.809609896984979	0.332825305889972	0.794701677243847	0.2370614451117	0.452438319666569	0.781921948796264	0.381635528549397	0.648716701816692	0.76721161338818	0.393483340909666	0.47804229312102	0.597151034525944	0.291909582162302	0.255019043650488	0.369943885594862	0	0.739694611772287	0.827349580302596	0.852313197956599	0.906380136969784	0.492547313620891	0.451827812198215	0.536485049394833	0.433538611623641	0.22256595487648	0.403291058527167	0.793616339802628	0.762126058597442	0.753929960435688	0.847642973754806	0.436546158807497	0.827279649974398	0.261990448468489	0.699449593085353	0.777732425858188
"Control16"	0.55454901202687	0.375417396732657	0.763773448255344	0.64195919269742	0.571017273525249	0.67056517782534	0.766451621543996	0.630219212413951	0.723653420172144	0.65896848752889	0.653763550097986	0.427200719924437	0.740113758489179	0.545460009626351	0.805018959606055	0.510356849599477	0.586436191112698	0.546803673835016	0.748033854697785	0.603282755753896	0.643967154878019	0.581482514678427	0.629256659603126	0.552702105365015	0.900838002969888	0.834708043285857	0.708276740958058	0.766302710156222	0.547598619305026	0.564004066776213	0.763140401189097	0.620932669701339	0.514127381721848	0.648018500029555	0.994056772128774	0.558322659801249	0.819237914824665	0.746544075315482	0.84874485530784	0.756102629320597	0.821580573107335	0.624436312284493	0.826931910741374	0.726866652129702	0.678631612562973	0.926927546468087	0.840192466011047	0.570399203721834	0.739694611772287	0	0.583604911622309	0.680958141401326	0.94894343717249	0.629020733950648	0.580496578210488	0.676518171696164	0.793979247120578	0.812707633591142	0.71661925434401	0.457982796014672	0.541208280220498	0.498347939856969	0.746652965227068	0.780006537588608	0.722918542765326	0.84291716649285	0.451971316661544	0.354456788057165
"Control17"	0.52193447033039	0.599253554289996	0.831777541243695	0.604367785762718	0.526561087137734	0.726346473273573	0.712485245901041	0.474292063644954	0.654591622909966	0.302781897663244	0.496151459817987	0.596286201346046	0.511307375148872	0.518047516828384	0.676984065232456	0.388273829138332	0.358566415159519	0.549419902141965	0.507908864331105	0.367739145900986	0.471317606215568	0.574344970529985	0.385383309789779	0.573958859221606	0.909996410743774	0.722375727499984	0.449708634730147	0.687672453075437	0.493009516870265	0.530309894136564	0.509390188896413	0.366599700632922	0.44733778332788	0.525211749249271	0.983078699301166	0.475842483431657	0.821446664717309	0.552348966556342	0.884822549961467	0.53017334932473	0.890126164573664	0.826534201862835	0.652620887108524	0.769032143592729	0.477549057626544	0.934745229145174	0.820101529469873	0.758648616801746	0.827349580302596	0.583604911622309	0	0.441742783948208	0.941399345167355	0.744643074402787	0.592258201198125	0.511393207900404	0.803124559612429	0.858656945657854	0.720225553112282	0.419124716569906	0.692839305195356	0.377178238243156	0.613151592311432	0.858884862253908	0.657898623038105	0.829328572921631	0.542301780011901	0.609053220245533
"Control18"	0.494640000158638	0.665797297702831	0.887671235040956	0.632025732912422	0.61191592233626	0.763144589920066	0.673979472339556	0.524924035160777	0.670767303442979	0.361905226939047	0.587239332637123	0.633573047759536	0.463411229880388	0.560069996070948	0.758344977122011	0.544290219326364	0.409661457383841	0.523942467315517	0.538261649456127	0.392017396490913	0.512313774590569	0.622458508282657	0.461990881606202	0.610203926303051	0.931435107672202	0.796393006567388	0.453297169469326	0.718555552206316	0.542752092058664	0.521821467145645	0.397698955618727	0.471649735658836	0.433054458658846	0.546964748839447	0.969393336041195	0.551094935211491	0.846377302115177	0.596608023510102	0.908495882221476	0.6092356408978	0.866148446765986	0.865933348539842	0.72298987649334	0.788352666538409	0.563041523421818	0.934233320909435	0.831841325173073	0.811163340179861	0.852313197956599	0.680958141401326	0.441742783948208	0	0.945245612732229	0.800329004143256	0.655563842654545	0.624453192239934	0.836630158283669	0.871467256992807	0.73047965507713	0.536360589548917	0.760794700371258	0.544643650917518	0.687625935824613	0.901291855998131	0.431545598260559	0.829062280646327	0.607104765681244	0.705580845496636
"Control19"	0.93673711440846	0.950148539742697	0.68530342962356	0.796842085364719	0.933866852501819	0.919083207321187	0.954069164339648	0.892263518670197	0.775532098317105	0.938980095422432	0.904177047566287	0.937199326779637	0.629509790076918	0.935184743567109	0.923814642188101	0.924190445544226	0.940866318694614	0.946775755101325	0.942849569434895	0.91584422724583	0.939443141547151	0.928081967947261	0.898638389761539	0.892288155055001	0.562027389126671	0.730558801932478	0.825922891652263	0.842496599019785	0.931722332182681	0.843570376037165	0.877781538145952	0.951568106703182	0.944580347653607	0.937501909506308	0.953109057385105	0.917204554776938	0.872181300944699	0.896197763534629	0.369163409027322	0.925846190771772	0.961918738179732	0.945510676664207	0.928668510670776	0.662862301879548	0.93514961591604	0.88307797864401	0.931821634536383	0.922249611474895	0.906380136969784	0.94894343717249	0.941399345167355	0.945245612732229	0	0.927404916033898	0.908079185967972	0.902076344486731	0.577917116356759	0.915777653434445	0.918459814655806	0.941391624021421	0.923963614396446	0.906109493183983	0.942653834922937	0.937631004003679	0.868960661555271	0.930374137191252	0.768268777385021	0.947822965574296
"Control20"	0.670040327317241	0.696993232855613	0.75492340691264	0.679063351584055	0.592006059837713	0.441800048352836	0.795757396797128	0.693814668801777	0.490562729666468	0.773679453333835	0.472528752032238	0.590199409143506	0.814620613903065	0.532608819328947	0.491577811846168	0.71394068289187	0.720732332490117	0.733765046084129	0.666376824514783	0.686142547273641	0.768759457849332	0.477965299828764	0.743295977716556	0.659799604392403	0.58151812444131	0.513086396824365	0.766571568855809	0.449079232209156	0.513129811178578	0.692547628800947	0.763426222116242	0.777660885173589	0.737468113031324	0.751633374671477	0.63290524070721	0.617076773651228	0.509430084093465	0.529152811996705	0.689265121467551	0.514619526864549	0.629955507837831	0.590640471366539	0.500776919156592	0.524264035157086	0.556087668492443	0.567492971769879	0.456707378496504	0.399262088254453	0.492547313620891	0.629020733950648	0.744643074402787	0.800329004143256	0.927404916033898	0	0.476607074109258	0.458029874085324	0.494043104609944	0.420608841209161	0.355963543178825	0.715916569531977	0.686673634887941	0.665001528895065	0.796052803532872	0.366727048453689	0.749897695805275	0.550869173690806	0.592597614474738	0.71195934912863
"Control21"	0.535109998565695	0.635768075565237	0.832252275332672	0.530766958616677	0.517015042920359	0.363475851436226	0.724110853828515	0.66857509487905	0.412403782222337	0.639740597709174	0.321173295305819	0.593586091175009	0.694969871458067	0.409463175397587	0.47022987533069	0.52964045939787	0.537894534971299	0.614311600044478	0.650691632276418	0.521502083075259	0.578875887839076	0.296668976304606	0.636132242882881	0.473204911399992	0.613410460118483	0.504603401105142	0.656316184544774	0.439892306906258	0.38971713430099	0.624897058151195	0.708758481614496	0.657752741503064	0.615824017410441	0.653677330344319	0.635087210913131	0.656180371652679	0.478147528992862	0.373792646040001	0.771190888342991	0.393865946621958	0.616287804739263	0.771439435186456	0.500417609441898	0.41868729917131	0.444124070505357	0.581058309525331	0.510288519571338	0.415404849739184	0.451827812198215	0.580496578210488	0.592258201198125	0.655563842654545	0.908079185967972	0.476607074109258	0	0.363834893290095	0.475906709100376	0.50772976236293	0.435951510422803	0.607092052495084	0.646408329451895	0.51846209721173	0.671585227626713	0.544554810612499	0.680956794097976	0.49220498735214	0.494264455819919	0.544731546186296
"Control22"	0.56833501019843	0.74382458675709	0.793822440105273	0.593924254952922	0.555633176687802	0.472925841058068	0.730736608577902	0.669786299516447	0.365217412430806	0.537190918545015	0.267511303551011	0.604719484057371	0.600502015954247	0.484060691970551	0.368517852034237	0.541633642299511	0.537488159940567	0.677467081634049	0.444057036164212	0.478144464913748	0.603432629561354	0.359095943781135	0.531708027954322	0.58035608656977	0.609381149848893	0.401497246789823	0.482637088874203	0.379657263808839	0.427352741395074	0.647746391158724	0.510781112182595	0.523555437050576	0.593735428598823	0.609185594917205	0.67092097895559	0.60263355554093	0.505081856611733	0.36859477397028	0.734636541182785	0.284713821940562	0.650030806849859	0.775787765249549	0.337085157426775	0.482153571776161	0.296886948586397	0.601685246632985	0.479423649213091	0.505312636098387	0.536485049394833	0.676518171696164	0.511393207900404	0.624453192239934	0.902076344486731	0.458029874085324	0.363834893290095	0	0.505088689023467	0.513602513026412	0.400886841833343	0.486084805163296	0.735474923487445	0.480041663641479	0.596322276045542	0.543015974438683	0.64593028931742	0.559855366101566	0.562760922313918	0.700661302645437
"Control23"	0.747593339427142	0.831828742628355	0.586322441803418	0.652739868868274	0.677343546956234	0.4243234465257	0.858182997483354	0.739631715340971	0.390589395162731	0.808309788064888	0.488222360070048	0.73111734939787	0.558434970630543	0.600714323889431	0.452198171318645	0.761444582942468	0.779954695206909	0.823489713160725	0.788323700341181	0.747907383918751	0.824567279827811	0.470344919005348	0.782301108663175	0.692068766009046	0.247925732154355	0.312201053264288	0.727369523188357	0.37346655059154	0.603817936964129	0.699286021752898	0.771824599059976	0.858238209971333	0.818374433546345	0.81124965205628	0.556999832123478	0.787525383415616	0.40625841500453	0.425493369390281	0.423579152635779	0.450439507488853	0.663962039679794	0.804538021017672	0.467289639655301	0.291327734888588	0.602585242081529	0.457875750638007	0.46916033555882	0.49124899784019	0.433538611623641	0.793979247120578	0.803124559612429	0.836630158283669	0.577917116356759	0.494043104609944	0.475906709100376	0.505088689023467	0	0.430625149898777	0.402431338946122	0.81586314359753	0.797582356713897	0.727133024695404	0.823506285924679	0.493346818255607	0.762051670703033	0.480680195012972	0.576247028900724	0.807683173407848
"Control24"	0.776360264818082	0.849770967545312	0.819192199075274	0.738748041512564	0.725061969718078	0.333676779726661	0.880872499201553	0.791865044157328	0.540670953860989	0.858658998867328	0.529255997525256	0.748992059727053	0.871420346148663	0.620200200491434	0.321319407409041	0.812162512646506	0.81923920876944	0.858836444953985	0.762810988252959	0.787708416892353	0.859935549902221	0.495680132370555	0.813772547651207	0.737302119971366	0.572021640784708	0.451921819600168	0.825004254801854	0.315602122976061	0.644708768205372	0.805325427284522	0.844186136081854	0.877867823524026	0.847935694116063	0.846527195433916	0.266045288238513	0.810791272618354	0.227675049687894	0.475562851242388	0.725235493727303	0.396813786929739	0.636216464808889	0.760196790457091	0.380239665074808	0.529398918887169	0.626319928429576	0.228848146160183	0.198322819498927	0.399913608086421	0.22256595487648	0.812707633591142	0.858656945657854	0.871467256992807	0.915777653434445	0.420608841209161	0.50772976236293	0.513602513026412	0.430625149898777	0	0.332581082610352	0.82706896046165	0.834807464828254	0.800705010384956	0.857399818944526	0.330683247823037	0.813026428704535	0.24391588532556	0.761600191328595	0.827335736249473
"Control25"	0.644999286317729	0.766462380040632	0.78625303618766	0.700165506608697	0.610725280513954	0.361475453376441	0.7984435776453	0.710698476432266	0.415832207169546	0.718522756269467	0.399073078006826	0.593395204555709	0.741727007129218	0.527787240975851	0.341789356093344	0.673921258249849	0.678406252630127	0.74171737895496	0.615690042193116	0.618391992301248	0.734630837524315	0.371155778856983	0.692350221965739	0.630296258727765	0.558294219339095	0.397217303613796	0.699025435155369	0.282533969901135	0.489868888678135	0.629767353726521	0.720031597384293	0.732780114378419	0.70361176804205	0.645640896544324	0.520360140750122	0.721265734379238	0.404360384353024	0.369923769114938	0.711939338861018	0.332318535029124	0.625168277998211	0.743290922247032	0.316457026507554	0.495801957075047	0.509839550782651	0.464932181610966	0.292039881164336	0.450763778078035	0.403291058527167	0.71661925434401	0.720225553112282	0.73047965507713	0.918459814655806	0.355963543178825	0.435951510422803	0.400886841833343	0.402431338946122	0.332581082610352	0	0.680544842506541	0.749114533575297	0.665732729975418	0.74930853151462	0.403387336043818	0.70911146947809	0.433119643219962	0.64286453167234	0.754861918027816
"Control26"	0.457399406393548	0.532449588473217	0.812930291099768	0.636820399545097	0.578525004046343	0.727434047701829	0.65877933272909	0.611946551041808	0.616227536853425	0.47437852378585	0.482581825825497	0.548132015497804	0.542810132628253	0.557567983456429	0.674878901950511	0.470933481834284	0.471174876124966	0.503054129255465	0.514439910461477	0.442473876744067	0.587127081694251	0.504657657114365	0.409483936607202	0.606059768646875	0.940012679411847	0.725933740692111	0.44921728431368	0.663288596947125	0.503755617976911	0.570487445642825	0.430746268614592	0.381850284870142	0.431225390614786	0.582602253848675	0.988217177323947	0.596097369093256	0.831876136268236	0.650094625980767	0.872835949470821	0.569434187797731	0.849647554745295	0.78196272346455	0.62402337438998	0.737472974249613	0.485171134839734	0.929798394259079	0.796072912039328	0.684137073681756	0.793616339802628	0.457982796014672	0.419124716569906	0.536360589548917	0.941391624021421	0.715916569531977	0.607092052495084	0.486084805163296	0.81586314359753	0.82706896046165	0.680544842506541	0	0.68306255163571	0.416572611515825	0.621949218611293	0.840465361820417	0.592672430786486	0.845061615307119	0.52532854982326	0.435048960529866
"Control27"	0.594068572726036	0.591779702713698	0.821191581070606	0.693458351155279	0.505500516868636	0.619012584082576	0.788620267052164	0.708263072661354	0.751807084477941	0.727791780757974	0.719697973283317	0.520495858622405	0.768104452525101	0.593318198102903	0.839042264902255	0.504808325172628	0.557590106295961	0.552128483948712	0.780115165142075	0.592144085639836	0.700200278182477	0.683475352707157	0.739773968435123	0.513562176525409	0.930696633134854	0.835457540317258	0.763025956378653	0.787072307259434	0.611081507108291	0.666994245543403	0.780202773640014	0.724562135103451	0.564106450181167	0.693524180998787	0.974557245277991	0.65536119444108	0.823988220816161	0.764064806262559	0.871571779647761	0.789652919887539	0.895527956422147	0.665321149058875	0.834258747493093	0.75361814955741	0.728821788039993	0.918376711844567	0.858130081253306	0.711794561489845	0.762126058597442	0.541208280220498	0.692839305195356	0.760794700371258	0.923963614396446	0.686673634887941	0.646408329451895	0.735474923487445	0.797582356713897	0.834807464828254	0.749114533575297	0.68306255163571	0	0.593156664897953	0.801039193907566	0.846664054371277	0.757475327399419	0.851100105100379	0.498363833346009	0.570688181229366
"Control28"	0.491844869995787	0.608473446659594	0.720708863735711	0.534656583065242	0.438891640617489	0.660985503619344	0.655813278513435	0.552458944524056	0.586630399667399	0.45196306393998	0.435665774922757	0.485294746536089	0.555726136119353	0.479737260317855	0.650498400182941	0.340509229804331	0.386024471596129	0.550057283050812	0.520552864643632	0.351686402322455	0.48002535876379	0.497070298008649	0.422547793505195	0.489587415682188	0.786983097073845	0.664035790738329	0.446314399037945	0.628462487912098	0.450391022062627	0.558685008040875	0.509888310992797	0.438950123478326	0.449338131956596	0.529331340379722	0.958036103851791	0.529037956767406	0.766389325286105	0.547784389172068	0.791094175525609	0.532641367116616	0.808319876639571	0.741983055352502	0.642278336097185	0.670045550276044	0.502575879420236	0.864444628920838	0.77887569375511	0.6813381000394	0.753929960435688	0.498347939856969	0.377178238243156	0.544643650917518	0.906109493183983	0.665001528895065	0.51846209721173	0.480041663641479	0.727133024695404	0.800705010384956	0.665732729975418	0.416572611515825	0.593156664897953	0	0.523688185640229	0.771664855985707	0.612447938828545	0.801566704192582	0.429299098878593	0.536331602097483
"Control29"	0.696535781420665	0.784038933992449	0.841380990522727	0.717345823445774	0.707031497821585	0.787568030939793	0.715214001215869	0.767737094388149	0.732853414585043	0.632165095511652	0.5959130363303	0.694592907216295	0.730470619515739	0.721300371441796	0.686437783362502	0.62066458090747	0.636152546807097	0.786187115164273	0.646728158767047	0.589550228126767	0.638744207330945	0.658301360797626	0.648580090900167	0.70521009660586	0.883717959458378	0.708012120446268	0.597939658600254	0.729108034629453	0.69739958235417	0.765441277194491	0.65678202970061	0.669384799230428	0.711018487536865	0.702420392954828	0.947581320035111	0.740702280105894	0.810632607893154	0.717274083100724	0.866411042892668	0.629356203289247	0.726966850713574	0.852875346149208	0.66959796168503	0.78477148080249	0.629965657201107	0.905942227260863	0.794162290997641	0.796493490950405	0.847642973754806	0.746652965227068	0.613151592311432	0.687625935824613	0.942653834922937	0.796052803532872	0.671585227626713	0.596322276045542	0.823506285924679	0.857399818944526	0.74930853151462	0.621949218611293	0.801039193907566	0.523688185640229	0	0.854969646583723	0.753127276006238	0.827633556423817	0.67439329358465	0.718858721264437
"Control30"	0.817709605782569	0.883098390136221	0.733633296623236	0.782844763436983	0.711780492909638	0.42405824544751	0.890361866411585	0.792232578687524	0.572232422417014	0.882433926262022	0.538286442223546	0.751169613422971	0.916765998968184	0.650052945925285	0.402997262917418	0.841835844926681	0.852169803004972	0.888111423581619	0.784195491625444	0.817760823146247	0.893216259816325	0.542335815475976	0.851764075879188	0.784290587099699	0.558561892732016	0.492135520840911	0.876221066654439	0.399703576961922	0.667700271682943	0.841851794687817	0.859996557422575	0.899488515820914	0.873286936935185	0.864650376909455	0.491433306693015	0.74404465116766	0.443336295681367	0.566583378442649	0.709346250913571	0.534715547268529	0.598688474342201	0.734602258572309	0.493694023373962	0.559567612627421	0.655978958256629	0.436226333973985	0.414549621403151	0.374135152915343	0.436546158807497	0.780006537588608	0.858884862253908	0.901291855998131	0.937631004003679	0.366727048453689	0.544554810612499	0.543015974438683	0.493346818255607	0.330683247823037	0.403387336043818	0.840465361820417	0.846664054371277	0.771664855985707	0.854969646583723	0	0.857182969712773	0.48861003160636	0.76407950755101	0.828405979757112
"Control31"	0.53941957690846	0.745347450926213	0.828852290299761	0.665832315563913	0.632996728321936	0.746091766683755	0.596206129804863	0.486524065742832	0.632576323648611	0.480443988907453	0.617129747894493	0.638391149414928	0.511750821550554	0.587504056450744	0.767840946827296	0.625090995510879	0.575152877750075	0.549973392672033	0.694201924932873	0.534885607727804	0.653120002849424	0.676830561229498	0.591141625203068	0.634367662754735	0.854772447120148	0.774529909132831	0.461248588560897	0.672296240630522	0.584261518510499	0.617594857696465	0.399713461986269	0.650667169784155	0.502526132890172	0.649792515777785	0.932717357292787	0.674035933336763	0.792569848825816	0.673379907858906	0.753813936873226	0.696453885496715	0.849892415856726	0.846137716328672	0.733758019957214	0.673300255829274	0.670266466881929	0.885454736887639	0.817006672258918	0.813305483717365	0.827279649974398	0.722918542765326	0.657898623038105	0.431545598260559	0.868960661555271	0.749897695805275	0.680956794097976	0.64593028931742	0.762051670703033	0.813026428704535	0.70911146947809	0.592672430786486	0.757475327399419	0.612447938828545	0.753127276006238	0.857182969712773	0	0.806895952712767	0.640335318603983	0.754410299096902
"Control32"	0.76619008708424	0.84574892398111	0.907452813283972	0.742633324742249	0.715028542774834	0.329807635452535	0.85257601591068	0.830241327869636	0.528920974504262	0.807134452779329	0.515644961895781	0.784592518643453	0.836211860198518	0.590014233259084	0.344844886211553	0.809279881723097	0.787784272953109	0.835396304517347	0.775822334946483	0.779783493005854	0.813344372116146	0.468952135174041	0.83447292244983	0.734617349224482	0.627155063529572	0.458810809681937	0.821934162376268	0.363034584137847	0.631519162002113	0.815373809507413	0.82680705222228	0.854852447500419	0.831921035344472	0.828247042279956	0.164411860989183	0.825641305695947	0.176643982709927	0.407799648002586	0.835507910715783	0.351252504761371	0.655488958850198	0.883321660486275	0.382557816848713	0.571772902188956	0.613054316013971	0.158414445492276	0.207545820543811	0.485340147928258	0.261990448468489	0.84291716649285	0.829328572921631	0.829062280646327	0.930374137191252	0.550869173690806	0.49220498735214	0.559855366101566	0.480680195012972	0.24391588532556	0.433119643219962	0.845061615307119	0.851100105100379	0.801566704192582	0.827633556423817	0.48861003160636	0.806895952712767	0	0.759304518409969	0.857520177571467
"Control33"	0.478925591174256	0.490603415475781	0.658011037469201	0.485059437740918	0.516066260080004	0.576318751685375	0.734914331498144	0.610173923285014	0.519626536515365	0.583757018695225	0.504148854912201	0.420026792720322	0.504726301001717	0.47640372377626	0.694107730493691	0.436673999652769	0.474702851256998	0.506189993165936	0.611270908074303	0.468472468359644	0.563362064160729	0.498206902913988	0.55729170289575	0.417160565513749	0.707028110871219	0.576964303749512	0.570303126175763	0.620662117368136	0.454770050284572	0.477561240588698	0.606298026336522	0.594741909780371	0.481236134909496	0.579024031837199	0.913505060870467	0.547905900082102	0.731996209280602	0.553081140570093	0.653362372413435	0.619249161089776	0.803009709235207	0.605677762077996	0.709460747982874	0.509476221411829	0.582239726514646	0.802940313895592	0.731832756138774	0.576669838492637	0.699449593085353	0.451971316661544	0.542301780011901	0.607104765681244	0.768268777385021	0.592597614474738	0.494264455819919	0.562760922313918	0.576247028900724	0.761600191328595	0.64286453167234	0.52532854982326	0.498363833346009	0.429299098878593	0.67439329358465	0.76407950755101	0.640335318603983	0.759304518409969	0	0.530619623925246
"Control34"	0.567230795930348	0.445759154034991	0.815966402498021	0.597444044629115	0.604255477056822	0.668276351373979	0.723008162168669	0.668687754294094	0.757780194414328	0.69537718499824	0.682085251061552	0.539114390415231	0.76787007881541	0.594004138769504	0.847799570856371	0.486032671447624	0.602744980760687	0.563427108159377	0.757894627418694	0.598579575865247	0.615667791633854	0.587301247395878	0.637089058876946	0.517689182652353	0.927221545564972	0.878770099105565	0.708404087488446	0.802672985229027	0.562777746933326	0.61784527701722	0.786045514796724	0.640098950687318	0.581675821240991	0.654637472529482	0.992743325668581	0.647968237656884	0.835568423435999	0.761499828185253	0.872444760196951	0.779409429574765	0.787309263663275	0.731381114862255	0.864712475063254	0.740537093185973	0.666086078313628	0.930414997921711	0.863564969022741	0.641465997466114	0.777732425858188	0.354456788057165	0.609053220245533	0.705580845496636	0.947822965574296	0.71195934912863	0.544731546186296	0.700661302645437	0.807683173407848	0.827335736249473	0.754861918027816	0.435048960529866	0.570688181229366	0.536331602097483	0.718858721264437	0.828405979757112	0.754410299096902	0.857520177571467	0.530619623925246	0
